Date,EUROSTOXX50
2001-06-04,4432.6460473676
2001-06-05,4493.9328600982
2001-06-06,4468.9539012635
2001-06-07,4450.4114477705
2001-06-08,4450.9668617345
2001-06-11,4424.9248299927
2001-06-12,4289.0705311091
2001-06-13,4336.0013719221
2001-06-14,4282.1010794334
2001-06-15,4236.9044208986
2001-06-18,4168.9489371044
2001-06-19,4195.4299043331
2001-06-20,4175.8787889487
2001-06-21,4174.0565155614
2001-06-22,4194.9619597827
2001-06-25,4211.7657471004
2001-06-26,4143.7499512609
2001-06-27,4124.2386203295
2001-06-28,4169.4884791722
2001-06-29,4243.9092149473
2001-07-02,4304.4364028532
2001-07-03,4243.8013844703
2001-07-04,4214.619916712
2001-07-05,4185.4695062202
2001-07-06,4076.4736961762
2001-07-09,4077.856174537
2001-07-10,4032.9716900638
2001-07-11,3974.6407277664
2001-07-12,4010.8539259174
2001-07-13,4044.4227131356
2001-07-16,4011.5928383335
2001-07-17,3996.0451025486
2001-07-18,3911.2991198707
2001-07-19,3991.0835985082
2001-07-20,3947.4888410108
2001-07-23,3977.1806089542
2001-07-24,3930.1096073024
2001-07-25,3860.7007675658
2001-07-26,3915.6160277944
2001-07-27,3986.4759768066
2001-07-30,4047.6618482181
2001-07-31,4091.3771329202
2001-08-01,4092.2177804046
2001-08-02,4066.4258573353
2001-08-03,4024.9033238259
2001-08-06,4044.2852988463
2001-08-07,4042.7113445161
2001-08-08,3972.9777661277
2001-08-09,3885.0530732339
2001-08-10,3828.6844379426
2001-08-13,3874.666850468
2001-08-14,3924.6694442095
2001-08-15,3894.7727481317
2001-08-16,3849.1704903602
2001-08-17,3759.6856120155
2001-08-20,3765.6094669393
2001-08-21,3790.3391014164
2001-08-22,3793.5504292553
2001-08-23,3816.9885551245
2001-08-24,3890.5539579427
2001-08-27,3892.1486356429
2001-08-28,3823.328685589
2001-08-29,3832.6029527474
2001-08-30,3737.1169807325
2001-08-31,3743.97
2001-09-03,3691.7714795782
2001-09-04,3736.8193786032
2001-09-05,3637.1704206163
2001-09-06,3550.2555587457
2001-09-07,3456.5204171634
2001-09-10,3440.653814416
2001-09-11,3220.2692713303
2001-09-12,3260.8986821972
2001-09-13,3293.8174256867
2001-09-14,3091.2112774043
2001-09-17,3204.9616695103
2001-09-18,3189.9404522164
2001-09-19,3105.1338236391
2001-09-20,2967.9440183029
2001-09-21,2877.6830703923
2001-09-24,3068.0530776466
2001-09-25,3095.7525453987
2001-09-26,3155.6762439768
2001-09-27,3198.7777422427
2001-09-28,3296.6567809835
2001-10-01,3208.3051713642
2001-10-02,3265.2379741273
2001-10-03,3264.5898801259
2001-10-04,3394.6856238776
2001-10-05,3348.020323735
2001-10-08,3353.4120204284
2001-10-09,3357.1153262273
2001-10-10,3468.319007369
2001-10-11,3510.554611041
2001-10-12,3498.6588148184
2001-10-15,3393.6205559711
2001-10-16,3455.2744231462
2001-10-17,3531.7605347574
2001-10-18,3457.9034161751
2001-10-19,3406.935331511
2001-10-22,3480.2653599276
2001-10-23,3580.4991124757
2001-10-24,3609.6535377283
2001-10-25,3523.4339289966
2001-10-26,3611.8836564795
2001-10-29,3527.5481756338
2001-10-30,3414.7160272651
2001-10-31,3478.6330467838
2001-11-01,3508.9630007269
2001-11-02,3503.256032
2001-11-05,3606.5015108009
2001-11-06,3589.6887500161
2001-11-07,3633.0522115271
2001-11-08,3719.468590139
2001-11-09,3665.7837686606
2001-11-12,3567.5537671021
2001-11-13,3717.9843089075
2001-11-14,3708.3647575888
2001-11-15,3703.8474244667
2001-11-16,3743.4399625153
2001-11-19,3795.7213119439
2001-11-20,3747.2669439515
2001-11-21,3730.0400204276
2001-11-22,3770.2868402994
2001-11-23,3772.1907828924
2001-11-26,3753.5419863219
2001-11-27,3681.0465998204
2001-11-28,3631.7626448289
2001-11-29,3629.3656142087
2001-11-30,3658.2672014705
2001-12-03,3645.6014154582
2001-12-04,3690.2482991549
2001-12-05,3821.7979885687
2001-12-06,3828.7596448516
2001-12-07,3792.8539085834
2001-12-10,3720.2003395909
2001-12-11,3744.5567665259
2001-12-12,3692.3899899286
2001-12-13,3607.2571456755
2001-12-14,3568.7323130094
2001-12-17,3692.8498197462
2001-12-18,3680.5515732146
2001-12-19,3651.5095935156
2001-12-20,3617.4714746652
2001-12-21,3696.4409542875
2001-12-24,3696.978857873
2001-12-27,3778.3892626003
2001-12-28,3806.1324323131
2002-01-02,3755.5639648531
2002-01-03,3833.0948378187
2002-01-04,3820.4152138451
2002-01-07,3754.416943803
2002-01-08,3724.0386291136
2002-01-09,3722.9800115658
2002-01-10,3666.3591557619
2002-01-11,3696.6564702494
2002-01-14,3588.5071541801
2002-01-15,3637.1995040293
2002-01-16,3576.5988966981
2002-01-17,3649.4308230177
2002-01-18,3639.2724773056
2002-01-21,3601.9726657198
2002-01-22,3614.6157477598
2002-01-23,3648.807116852
2002-01-24,3710.1387240919
2002-01-25,3701.2962649078
2002-01-28,3739.8460144418
2002-01-29,3684.6541596947
2002-01-30,3630.733009915
2002-01-31,3670.264879446
2002-02-01,3682.6881374735
2002-02-04,3619.2335057329
2002-02-05,3535.7000229114
2002-02-06,3485.3780707608
2002-02-07,3519.9285298777
2002-02-08,3507.4551208504
2002-02-11,3556.0913271472
2002-02-12,3543.2688089221
2002-02-13,3571.5555343515
2002-02-14,3616.1399861435
2002-02-15,3555.1456020608
2002-02-18,3537.52168778
2002-02-19,3448.9750192883
2002-02-20,3433.0848485938
2002-02-21,3480.5837904953
2002-02-22,3430.1820058569
2002-02-25,3493.3157518784
2002-02-26,3519.7956514411
2002-02-27,3591.2285740778
2002-02-28,3624.7409401352
2002-03-01,3645.3289175714
2002-03-04,3748.5489320385
2002-03-05,3732.0757922895
2002-03-06,3748.6722331321
2002-03-07,3766.8106633556
2002-03-08,3789.8831189889
2002-03-11,3766.8989054435
2002-03-12,3723.9521897183
2002-03-13,3702.8909432633
2002-03-14,3711.4445880268
2002-03-15,3755.7475116354
2002-03-18,3778.720567264
2002-03-19,3796.2625056146
2002-03-20,3747.2674868119
2002-03-21,3722.6790255543
2002-03-22,3744.3743782527
2002-03-25,3711.7618563602
2002-03-26,3732.7530005872
2002-03-27,3734.9825366795
2002-03-28,3784.047800838
2002-04-02,3743.959639864
2002-04-03,3748.4420101147
2002-04-04,3691.0992150272
2002-04-05,3677.7239230838
2002-04-08,3604.7266222177
2002-04-09,3623.0013261044
2002-04-10,3660.5046417908
2002-04-11,3593.4292711294
2002-04-12,3611.7862210718
2002-04-15,3650.2313913651
2002-04-16,3742.8752501509
2002-04-17,3746.6939491671
2002-04-18,3704.8635471202
2002-04-19,3709.0081015772
2002-04-22,3665.2744717375
2002-04-23,3657.7959412619
2002-04-24,3625.6730731364
2002-04-25,3574.3840943319
2002-04-26,3561.0776688976
2002-04-29,3538.735440422
2002-04-30,3574.234831744
2002-05-01,3574.234831744
2002-05-02,3543.1245875969
2002-05-03,3496.4377474417
2002-05-06,3479.292551671
2002-05-07,3453.2876281905
2002-05-08,3540.6370216126
2002-05-09,3525.593732303
2002-05-10,3465.1176963797
2002-05-13,3511.0082476285
2002-05-14,3575.6228214366
2002-05-15,3595.7306021906
2002-05-16,3579.0278966277
2002-05-17,3554.7660730741
2002-05-20,3518.9783608973
2002-05-21,3512.8792635805
2002-05-22,3459.0211645622
2002-05-23,3467.6725275861
2002-05-24,3477.0620150388
2002-05-27,3500.9370545953
2002-05-28,3472.403546453
2002-05-29,3462.3835923078
2002-05-30,3388.4404847548
2002-05-31,3425.7919914562
2002-06-03,3382.5397780728
2002-06-04,3260.0050680224
2002-06-05,3267.7704599303
2002-06-06,3277.529366307
2002-06-07,3210.5031788895
2002-06-10,3205.3595842707
2002-06-11,3265.2676261892
2002-06-12,3176.951557576
2002-06-13,3142.2090995053
2002-06-14,3054.5016195534
2002-06-17,3193.000715559
2002-06-18,3188.2608292066
2002-06-19,3122.3538082862
2002-06-20,3057.4307941572
2002-06-21,3036.2876221363
2002-06-24,2928.7236871527
2002-06-25,3008.2929745409
2002-06-26,2949.070109609
2002-06-27,3002.7436216701
2002-06-28,3133.391996
2002-07-01,3131.3944027187
2002-07-02,2999.1668271591
2002-07-03,2928.9425594118
2002-07-04,3013.7978959446
2002-07-05,3165.4693215018
2002-07-08,3155.8807290585
2002-07-09,3113.6945868181
2002-07-10,2983.468767129
2002-07-11,2883.9162096758
2002-07-12,2886.3047384023
2002-07-15,2709.218134488
2002-07-16,2713.7277293119
2002-07-17,2819.6265793203
2002-07-18,2850.1396161806
2002-07-19,2695.4645041352
2002-07-22,2544.9503500017
2002-07-23,2458.5646890588
2002-07-24,2438.3116902322
2002-07-25,2515.2012167788
2002-07-26,2536.9349212338
2002-07-29,2723.0089402103
2002-07-30,2691.9142854992
2002-07-31,2685.7867534959
2002-08-01,2557.8552342918
2002-08-02,2547.1191087728
2002-08-05,2447.3240293875
2002-08-06,2592.2413228068
2002-08-07,2564.7726754352
2002-08-08,2698.1766673684
2002-08-09,2750.1647972282
2002-08-12,2670.7845454873
2002-08-13,2698.9918514194
2002-08-14,2590.7491806918
2002-08-15,2677.7393607153
2002-08-16,2713.9595692367
2002-08-19,2825.3941975183
2002-08-20,2771.4014840663
2002-08-21,2802.9496684316
2002-08-22,2872.0162148973
2002-08-23,2821.0412056968
2002-08-26,2771.1875092996
2002-08-27,2863.6048550683
2002-08-28,2729.9303536841
2002-08-29,2667.167484595
2002-08-30,2709.2860670142
2002-09-02,2639.1784305373
2002-09-03,2509.4610647221
2002-09-04,2534.0082260679
2002-09-05,2511.5280457584
2002-09-06,2618.1822099412
2002-09-09,2564.8143919296
2002-09-10,2639.8330255984
2002-09-11,2723.1364193803
2002-09-12,2590.1849708987
2002-09-13,2530.7968324161
2002-09-16,2516.3082695857
2002-09-17,2493.4184977303
2002-09-18,2382.6957012707
2002-09-19,2328.2877914255
2002-09-20,2308.0255774525
2002-09-23,2217.4781154628
2002-09-24,2187.2178038903
2002-09-25,2238.1084442345
2002-09-26,2373.0329098256
2002-09-27,2343.2166199289
2002-09-30,2204.3935239109
2002-10-01,2266.5510175305
2002-10-02,2361.7303585189
2002-10-03,2305.1834509436
2002-10-04,2224.739254
2002-10-07,2207.6219705291
2002-10-08,2170.5391385693
2002-10-09,2150.2652299385
2002-10-10,2234.6193991914
2002-10-11,2351.8091678949
2002-10-14,2318.5052759915
2002-10-15,2485.1270057691
2002-10-16,2444.8533927805
2002-10-17,2536.4482567897
2002-10-18,2527.3757190033
2002-10-21,2549.8425214288
2002-10-22,2507.4984989991
2002-10-23,2399.773749635
2002-10-24,2469.6240886429
2002-10-25,2456.9132432619
2002-10-28,2508.5062373572
2002-10-29,2383.5007915379
2002-10-30,2468.804414
2002-10-31,2518.9928017245
2002-11-01,2487.664314479
2002-11-04,2592.5546278509
2002-11-05,2614.1359777102
2002-11-06,2578.3599778043
2002-11-07,2485.8123126077
2002-11-08,2450.4200342973
2002-11-11,2434.7307045163
2002-11-12,2454.2740418351
2002-11-13,2435.676998221
2002-11-14,2525.735325373
2002-11-15,2535.726210789
2002-11-18,2572.6532271688
2002-11-19,2550.4718182588
2002-11-20,2544.3805384215
2002-11-21,2644.102733651
2002-11-22,2648.138473974
2002-11-25,2638.1146686901
2002-11-26,2564.4865956211
2002-11-27,2654.7707061567
2002-11-28,2669.8921660871
2002-11-29,2656.8543480255
2002-12-02,2662.4910221202
2002-12-03,2585.4198557957
2002-12-04,2577.0015441871
2002-12-05,2527.1844293872
2002-12-06,2531.6615162643
2002-12-09,2459.0158383274
2002-12-10,2486.940059061
2002-12-11,2515.3434341296
2002-12-12,2471.3747436357
2002-12-13,2429.4176069794
2002-12-16,2522.049665326
2002-12-17,2490.6060648817
2002-12-18,2427.3091064553
2002-12-19,2406.0800905078
2002-12-20,2438.9737402822
2002-12-23,2456.4964528632
2002-12-27,2364.9931061845
2002-12-30,2386.4093544901
2003-01-02,2522.2399657615
2003-01-03,2502.1874030253002
2003-01-06,2529.8640778786
2003-01-07,2504.9096977793
2003-01-08,2449.7815058465
2003-01-09,2492.1755909404
2003-01-10,2489.0073422958
2003-01-13,2497.6117210527
2003-01-14,2509.4293570941
2003-01-15,2479.7139695313
2003-01-16,2474.8762339625
2003-01-17,2390.3555901745
2003-01-20,2352.809811781
2003-01-21,2326.9265436055
2003-01-22,2278.2226225571
2003-01-23,2269.0419801028
2003-01-24,2234.5585644785
2003-01-27,2154.5267498148
2003-01-28,2159.8013919194
2003-01-29,2189.0266125396
2003-01-30,2238.1918712861
2003-01-31,2248.1749510696
2003-02-03,2270.7276833529
2003-02-04,2184.3603518355
2003-02-05,2225.4439174775
2003-02-06,2169.8812787889
2003-02-07,2133.6028862898
2003-02-10,2125.7454524299
2003-02-11,2190.2805839648
2003-02-12,2136.6045353543
2003-02-13,2123.7139586816
2003-02-14,2199.9694035283
2003-02-17,2240.2990024961
2003-02-18,2280.8207565909
2003-02-19,2208.1767140826
2003-02-20,2173.7695189725
2003-02-21,2208.250394403
2003-02-24,2160.5839959925
2003-02-25,2081.2984077026
2003-02-26,2058.9728106732
2003-02-27,2104.405184485
2003-02-28,2140.7278836278
2003-03-03,2142.3903866975
2003-03-04,2093.0359739538
2003-03-05,2080.5972457002
2003-03-06,2043.3505698784
2003-03-07,1992.4464783553
2003-03-10,1936.3938120308
2003-03-11,1934.3426483664
2003-03-12,1849.6390363615
2003-03-13,1974.9248916142
2003-03-14,2079.7097326725
2003-03-17,2158.00414559
2003-03-18,2153.8625966848
2003-03-19,2187.1613805668
2003-03-20,2156.8874791809
2003-03-21,2249.1111239253
2003-03-24,2124.7756670971
2003-03-25,2184.9821193653
2003-03-26,2172.6355443537
2003-03-27,2132.5054619312
2003-03-28,2132.1057387527
2003-03-31,2036.863413999
2003-04-01,2067.226606595
2003-04-02,2160.229555544
2003-04-03,2182.974061434
2003-04-04,2223.1716465082
2003-04-07,2314.5445661488
2003-04-08,2282.2438166921
2003-04-09,2279.519798142
2003-04-10,2222.4025919418
2003-04-11,2247.4708830163
2003-04-14,2273.9560418342
2003-04-15,2317.7207765678
2003-04-16,2294.9495076176
2003-04-17,2324.2737078887
2003-04-22,2343.587067051
2003-04-23,2365.9691856165
2003-04-24,2310.8676605244
2003-04-25,2271.9200826308
2003-04-28,2344.021334817
2003-04-29,2322.2690961248
2003-04-30,2324.234874762
2003-05-02,2321.9045351972
2003-05-05,2351.6483511689
2003-05-06,2389.698179847
2003-05-07,2357.1396430684
2003-05-08,2287.2449908963
2003-05-09,2314.1033489426
2003-05-12,2318.0038166478
2003-05-13,2312.8994483427
2003-05-14,2309.9321895162
2003-05-15,2344.0125201011
2003-05-16,2349.1323836744
2003-05-19,2248.0342909827
2003-05-20,2249.0619716487
2003-05-21,2229.4317604561
2003-05-22,2261.9807094896
2003-05-23,2246.5842839346
2003-05-26,2242.1634081315
2003-05-27,2259.3508029128
2003-05-28,2309.3338275265
2003-05-29,2310.8321978041
2003-05-30,2330.0644090666
2003-06-02,2379.3882198438
2003-06-03,2366.3100230603
2003-06-04,2394.7919578171
2003-06-05,2365.7576180732
2003-06-06,2421.920926543
2003-06-09,2388.5476201158
2003-06-10,2410.5534026179
2003-06-11,2452.4012305387
2003-06-12,2479.9147560387
2003-06-13,2440.3200055816
2003-06-16,2492.2790547326
2003-06-17,2505.9871070444
2003-06-18,2527.4376754676
2003-06-19,2491.9853344358
2003-06-20,2515.3293944992
2003-06-23,2450.5735364568
2003-06-24,2446.7779680896
2003-06-25,2453.7313490715
2003-06-26,2452.8595873923
2003-06-27,2453.4925509868
2003-06-30,2419.51321924
2003-07-01,2366.8566962197
2003-07-02,2420.3491856282
2003-07-03,2421.6391799347
2003-07-04,2408.176931988
2003-07-07,2486.0064667706
2003-07-08,2492.7307816536
2003-07-09,2473.6188257444
2003-07-10,2441.9028126774
2003-07-11,2477.7224335801
2003-07-14,2517.8772508005
2003-07-15,2503.3588154302
2003-07-16,2487.9907961806002
2003-07-17,2449.7284349788
2003-07-18,2458.9203237795
2003-07-21,2419.8102493325
2003-07-22,2436.8799730277
2003-07-23,2429.0695936246
2003-07-24,2480.8696045255
2003-07-25,2442.1294360341
2003-07-28,2486.7569927507
2003-07-29,2470.4109476222
2003-07-30,2483.8973388955
2003-07-31,2519.7907581931
2003-08-01,2479.6979818442
2003-08-04,2456.2773413342
2003-08-05,2481.771723364
2003-08-06,2437.3785405902
2003-08-07,2436.0587156595
2003-08-08,2460.1362056955
2003-08-11,2479.0601867277
2003-08-12,2496.580314172
2003-08-13,2497.7416904473
2003-08-14,2544.0456289739
2003-08-15,2548.86073647
2003-08-18,2573.9983492542
2003-08-19,2579.1889134661
2003-08-20,2562.6504077213
2003-08-21,2583.9136372838
2003-08-22,2593.5526932748
2003-08-25,2565.0346609037
2003-08-26,2537.1384493434
2003-08-27,2560.7601154343
2003-08-28,2575.9942228339
2003-08-29,2556.7071912115
2003-09-01,2600.8997318108
2003-09-02,2599.8005979489
2003-09-03,2641.5478810282
2003-09-04,2638.7999815989
2003-09-05,2614.8146243031
2003-09-08,2635.5955080079
2003-09-09,2604.0818335542
2003-09-10,2565.5179561512
2003-09-11,2572.7373971046
2003-09-12,2546.7844951949
2003-09-15,2555.6360591928
2003-09-16,2585.2844597158
2003-09-17,2586.8108866713
2003-09-18,2608.5791617888
2003-09-19,2582.4651703951
2003-09-22,2514.1090087615
2003-09-23,2493.0302542995
2003-09-24,2477.3367925326
2003-09-25,2465.1303878225
2003-09-26,2447.9203999825
2003-09-29,2440.1161375715
2003-09-30,2395.8687525669
2003-10-01,2439.2488568013
2003-10-02,2434.6264805605
2003-10-03,2516.4766268608
2003-10-06,2497.0981444715
2003-10-07,2476.6077160904
2003-10-08,2473.8836238063
2003-10-09,2531.3746117966
2003-10-10,2518.4399056294
2003-10-13,2563.4019626791
2003-10-14,2552.3767624636
2003-10-15,2571.4122895643
2003-10-16,2557.798407813
2003-10-17,2550.8215489159
2003-10-20,2552.1781462859
2003-10-21,2560.1379029539
2003-10-22,2509.9695977111
2003-10-23,2489.0697829871
2003-10-24,2482.5578211552
2003-10-27,2512.3206512232
2003-10-28,2542.6968666015
2003-10-29,2556.1563134013
2003-10-30,2571.5130974381
2003-10-31,2575.0413411244
2003-11-03,2631.6511140381
2003-11-04,2627.3190969041
2003-11-05,2609.9002215201
2003-11-06,2626.6802775948
2003-11-07,2657.5959392301
2003-11-10,2633.0670597581
2003-11-11,2618.8974773202
2003-11-12,2627.1491088095
2003-11-13,2636.7777292396
2003-11-14,2656.9430847722
2003-11-17,2586.0549481937
2003-11-18,2584.0479426034
2003-11-19,2574.6561993339
2003-11-20,2568.7148045396
2003-11-21,2578.2392954707
2003-11-24,2632.2473194729
2003-11-25,2625.3080505768
2003-11-26,2619.5604598159
2003-11-27,2635.8857647914
2003-11-28,2630.4744927517
2003-12-01,2674.6176929848
2003-12-02,2666.9677944986
2003-12-03,2694.013780248
2003-12-04,2693.4311755893
2003-12-05,2672.0181316554
2003-12-08,2651.4058642271
2003-12-09,2672.6217320556
2003-12-10,2660.7271678517
2003-12-11,2684.7107811434
2003-12-12,2685.3894724356
2003-12-15,2698.7680265852
2003-12-16,2697.1358578291
2003-12-17,2692.2590896233
2003-12-18,2714.7316832397
2003-12-19,2725.2551288585
2003-12-22,2714.09331223
2003-12-23,2721.5683280103
2003-12-29,2744.1978130306
2003-12-30,2750.0881516277
2003-12-31,2760.6585059247
2004-01-02,2797.5603532551
2004-01-05,2808.0725046733
2004-01-06,2805.9078494489
2004-01-07,2782.5171285073
2004-01-08,2821.3339659005
2004-01-09,2800.1639075005
2004-01-12,2793.8825694433
2004-01-13,2801.9709371893
2004-01-14,2829.4415955671
2004-01-15,2840.8022386979
2004-01-16,2865.9594570207
2004-01-19,2879.9371251548
2004-01-20,2859.5829003129
2004-01-21,2873.8587026562
2004-01-22,2891.8354145032
2004-01-23,2892.5413434577
2004-01-26,2874.4654292447
2004-01-27,2884.2522597304
2004-01-28,2896.7825698833
2004-01-29,2860.0796492575
2004-01-30,2839.1347972558
2004-02-02,2853.9020606412
2004-02-03,2841.2627140715
2004-02-04,2819.9202579937
2004-02-05,2816.3381251795
2004-02-06,2833.6299753907
2004-02-09,2870.9766446186
2004-02-10,2880.9379729256
2004-02-11,2890.8003288718
2004-02-12,2896.2536055251
2004-02-13,2860.8759686635
2004-02-16,2877.3928542661
2004-02-17,2895.384890699
2004-02-18,2897.5900096943
2004-02-19,2932.9482067232
2004-02-20,2904.3644556033
2004-02-23,2907.4562124074
2004-02-24,2866.0417647336
2004-02-25,2872.4768948986
2004-02-26,2883.544624113
2004-02-27,2893.1814460271
2004-03-01,2918.557506582
2004-03-02,2946.6157836103
2004-03-03,2926.7932426056
2004-03-04,2952.6139645526
2004-03-05,2945.6283770843
2004-03-08,2959.7090807688
2004-03-09,2923.050492879
2004-03-10,2922.6774857426
2004-03-11,2834.0161043922
2004-03-12,2834.034222736
2004-03-15,2756.12865012
2004-03-16,2773.1814475935
2004-03-17,2821.7987469109
2004-03-18,2761.6623816927
2004-03-19,2769.8588656001
2004-03-22,2712.1095650205
2004-03-23,2713.683054402
2004-03-24,2702.0510059169
2004-03-25,2752.4314951333
2004-03-26,2763.749403818
2004-03-29,2797.6784404027
2004-03-30,2791.5817490928
2004-03-31,2787.494787608
2004-04-01,2819.6979871773
2004-04-02,2885.084097503
2004-04-05,2905.877864949
2004-04-06,2865.0339832193
2004-04-07,2851.8260517964
2004-04-08,2858.9245904953
2004-04-13,2889.9131550692
2004-04-14,2856.607956662
2004-04-15,2854.5253774605
2004-04-16,2866.9495917404
2004-04-19,2859.2379769741
2004-04-20,2878.8026977017
2004-04-21,2855.4648888448
2004-04-22,2877.6528058119
2004-04-23,2894.1843122379
2004-04-26,2886.0519755932
2004-04-27,2884.8212604265
2004-04-28,2836.6731722842
2004-04-29,2806.3746546381
