Date,SR30Y
2005-05-10,4.104918
2005-05-11,4.071275
2005-05-12,4.067875
2005-05-13,4.040002
2005-05-16,4.040486
2005-05-17,4.05914
2005-05-18,3.998077
2005-05-19,3.997119
2005-05-20,3.994635
2005-05-23,3.97318
2005-05-24,3.940768
2005-05-25,3.959368
2005-05-26,4.00145
2005-05-27,4.058701
2005-05-30,4.065824
2005-05-31,4.004063
2005-06-01,4.01834
2005-06-02,4.002278
2005-06-03,3.923506
2005-06-06,3.946572
2005-06-07,3.869079
2005-06-08,3.829101
2005-06-09,3.862948
2005-06-10,3.84238
2005-06-13,3.902124
2005-06-14,3.918529
2005-06-15,4.030226
2005-06-16,4.04599
2005-06-17,4.000783
2005-06-20,4.02603
2005-06-21,3.936626
2005-06-22,3.843887
2005-06-23,3.867987
2005-06-24,3.838766
2005-06-27,3.823753
2005-06-28,3.891056
2005-06-29,3.883066
2005-06-30,3.889281
2005-07-01,3.866569
2005-07-04,3.904076
2005-07-05,3.940764
2005-07-06,3.942411
2005-07-07,3.946589
2005-07-08,3.909792
2005-07-11,3.917954
2005-07-12,3.937896
2005-07-13,3.975436
2005-07-14,4.018238
2005-07-15,4.01044
2005-07-18,3.965412
2005-07-19,3.978803
2005-07-20,3.9793
2005-07-21,3.9827
2005-07-22,3.928424
2005-07-25,3.917969
2005-07-26,3.933536
2005-07-27,3.922261
2005-07-28,3.927944
2005-07-29,3.925919
2005-08-01,3.966918
2005-08-02,3.965707
2005-08-03,3.997465
2005-08-04,3.981282
2005-08-05,4.022257
2005-08-08,4.013892
2005-08-09,3.998322
2005-08-10,3.978404
2005-08-11,3.985426
2005-08-12,3.960486
2005-08-15,3.924417
2005-08-16,3.915088
2005-08-17,3.890414
2005-08-18,3.870929
2005-08-19,3.867167
2005-08-22,3.878774
2005-08-23,3.85862
2005-08-24,3.835653
2005-08-25,3.818939
2005-08-26,3.812426
2005-08-29,3.820496
2005-08-30,3.831512
2005-08-31,3.810731
2005-09-01,3.766718
2005-09-02,3.753748
2005-09-05,3.736812
2005-09-06,3.75304
2005-09-07,3.754579
2005-09-08,3.744664
2005-09-09,3.733741
2005-09-12,3.807468
2005-09-13,3.830972
2005-09-14,3.798453
2005-09-15,3.815702
2005-09-16,3.839474
2005-09-19,3.831523
2005-09-20,3.784509
2005-09-21,3.720562
2005-09-22,3.714857
2005-09-23,3.716013
2005-09-26,3.823159
2005-09-27,3.82174
2005-09-28,3.824203
2005-09-29,3.785642
2005-09-30,3.809664
2005-10-03,3.813705
2005-10-04,3.813103
2005-10-05,3.809177
2005-10-06,3.841246
2005-10-07,3.866363
2005-10-10,3.842252
2005-10-11,3.85093
2005-10-12,3.878561
2005-10-13,3.944234
2005-10-14,3.945024
2005-10-17,3.94175
2005-10-18,3.955545
2005-10-19,3.952849
2005-10-20,4.011602
2005-10-21,3.932673
2005-10-24,3.940253
2005-10-25,3.976211
2005-10-26,4.028043
2005-10-27,4.047323
2005-10-28,4.037951
2005-10-31,4.072078
2005-11-01,4.054425
2005-11-02,4.081016
2005-11-03,4.018895
2005-11-04,4.024588
2005-11-07,4.024962
2005-11-08,3.998079
2005-11-09,4.013521
2005-11-10,4.03384
2005-11-11,4.013087
2005-11-14,4.007443
2005-11-15,4.046287
2005-11-16,3.984601
2005-11-17,3.992948
2005-11-18,4.02191
2005-11-21,4.014428
2005-11-22,3.992674
2005-11-23,3.973355
2005-11-24,3.953443
2005-11-25,3.935057
2005-11-28,3.946215
2005-11-29,3.946856
2005-11-30,3.950863
2005-12-01,3.902758
2005-12-02,3.933956
2005-12-05,3.929551
2005-12-06,3.919448
2005-12-07,3.905752
2005-12-08,3.908678
2005-12-09,3.931071
2005-12-12,3.921259
2005-12-13,3.897657
2005-12-14,3.874445
2005-12-15,3.86761
2005-12-16,3.820333
2005-12-19,3.815708
2005-12-20,3.813867
2005-12-21,3.829639
2005-12-22,3.813723
2005-12-23,3.778559
2005-12-27,3.7871
2005-12-28,3.782307
2005-12-29,3.78255
2005-12-30,3.773156
2006-01-02,3.875339
2006-01-03,3.86669
2006-01-04,3.764486
2006-01-05,3.753422
2006-01-06,3.74782
2006-01-09,3.698469
2006-01-10,3.70416
2006-01-11,3.697529
2006-01-12,3.680092
2006-01-13,3.679757
2006-01-16,3.703469
2006-01-17,3.702101
2006-01-18,3.712524
2006-01-19,3.768646
2006-01-20,3.778856
2006-01-23,3.836615
2006-01-24,3.808851
2006-01-25,3.86123
2006-01-26,3.91423
2006-01-27,3.927499
2006-01-30,3.95924
2006-01-31,3.961474
2006-02-01,3.924923
2006-02-02,3.957124
2006-02-03,3.946344
2006-02-06,3.911312
2006-02-07,3.936352
2006-02-08,3.95101
2006-02-09,3.945456
2006-02-10,3.896765
2006-02-13,3.936102
2006-02-14,3.960618
2006-02-15,3.909244
2006-02-16,3.955304
2006-02-17,3.929369
2006-02-20,3.897136
2006-02-21,3.932276
2006-02-22,3.864798
2006-02-23,3.888894
2006-02-24,3.907626
2006-02-27,3.938503
2006-02-28,3.896971
2006-03-01,3.913746
2006-03-02,3.961925
2006-03-03,3.962543
2006-03-06,3.961629
2006-03-07,3.970474
2006-03-08,4.036153
2006-03-09,4.065605
2006-03-10,4.119536
2006-03-13,4.117409
2006-03-14,4.067346
2006-03-15,4.060057
2006-03-16,4.053456
2006-03-17,4.083769
2006-03-20,4.062955
2006-03-21,4.076221
2006-03-22,4.006433
2006-03-23,4.030083
2006-03-24,4.038026
2006-03-27,4.022096
2006-03-28,4.083761
2006-03-29,4.110532
2006-03-30,4.137306
2006-03-31,4.155875
2006-04-03,4.197096
2006-04-04,4.191156
2006-04-05,4.250692
2006-04-06,4.320126
2006-04-07,4.407855
2006-04-10,4.37577
2006-04-11,4.320766
2006-04-12,4.300314
2006-04-13,4.391408
2006-04-18,4.388375
2006-04-19,4.399627
2006-04-20,4.381183
2006-04-21,4.379883
2006-04-24,4.382403
2006-04-25,4.402949
2006-04-26,4.44651
2006-04-27,4.423201
2006-04-28,4.413624
2006-05-02,4.435028
2006-05-03,4.444192
2006-05-04,4.47188
2006-05-05,4.472661
2006-05-08,4.473028
2006-05-09,4.479615
2006-05-10,4.464471
2006-05-11,4.520863
2006-05-12,4.545716
2006-05-15,4.553259
2006-05-16,4.510548
2006-05-17,4.588999
2006-05-18,4.564326
2006-05-19,4.530418
2006-05-22,4.46969
2006-05-23,4.488876
2006-05-24,4.452625
2006-05-25,4.448916
2006-05-26,4.437893
2006-05-29,4.461998
2006-05-30,4.484788
2006-05-31,4.491908
2006-06-01,4.535085
2006-06-02,4.472645
2006-06-05,4.471568
2006-06-06,4.526894
2006-06-07,4.54527
2006-06-08,4.523335
2006-06-09,4.477519
2006-06-12,4.462823
2006-06-13,4.442698
2006-06-14,4.435996
2006-06-15,4.48098
2006-06-16,4.473388
2006-06-19,4.484069
2006-06-20,4.486184
2006-06-21,4.526163
2006-06-22,4.545295
2006-06-23,4.577464
2006-06-26,4.585924
2006-06-27,4.57118
2006-06-28,4.553829
2006-06-29,4.5241
2006-06-30,4.518822
2006-07-03,4.510497
2006-07-04,4.522928
2006-07-05,4.54167
2006-07-06,4.54262
2006-07-07,4.512384
2006-07-10,4.520866
2006-07-11,4.519861
2006-07-12,4.544397
2006-07-13,4.522859
2006-07-14,4.494753
2006-07-17,4.515945
2006-07-18,4.516221
2006-07-19,4.532377
2006-07-20,4.494157
2006-07-21,4.45692
2006-07-24,4.445135
2006-07-25,4.44271
2006-07-26,4.484063
2006-07-27,4.460083
2006-07-28,4.425798
2006-07-31,4.432843
2006-08-01,4.441982
2006-08-02,4.434178
2006-08-03,4.442934
2006-08-04,4.347523
2006-08-07,4.366341
2006-08-08,4.3652
2006-08-09,4.391268
2006-08-10,4.373935
2006-08-11,4.401461
2006-08-14,4.438452
2006-08-15,4.406446
2006-08-16,4.380495
2006-08-17,4.33901
2006-08-18,4.327741
2006-08-21,4.271719
2006-08-22,4.237106
2006-08-23,4.278309
2006-08-24,4.257113
2006-08-25,4.25604
2006-08-28,4.258005
2006-08-29,4.266244
2006-08-30,4.257171
2006-08-31,4.236444
2006-09-01,4.232341
2006-09-04,4.20301
2006-09-05,4.225239
2006-09-06,4.267618
2006-09-07,4.283834
2006-09-08,4.19998
2006-09-11,4.201868
2006-09-12,4.223791
2006-09-13,4.22779
2006-09-14,4.193731
2006-09-15,4.149773
2006-09-18,4.172561
2006-09-19,4.134369
2006-09-20,4.127845
2006-09-21,4.141194
2006-09-22,4.080517
2006-09-25,4.068624
2006-09-26,4.0125
2006-09-27,4.011489
2006-09-28,4.049522
2006-09-29,4.026571
2006-10-02,4.082716
2006-10-03,4.002448
2006-10-04,3.982871
2006-10-05,3.980804
2006-10-06,4.026849
2006-10-09,4.01666
2006-10-10,4.037281
2006-10-11,4.039448
2006-10-12,4.037751
2006-10-13,4.051277
2006-10-16,4.056967
2006-10-17,4.02439
2006-10-18,4.032275
2006-10-19,4.073748
2006-10-20,4.066098
2006-10-23,4.087154
2006-10-24,4.076209
2006-10-25,4.084007
2006-10-26,4.056371
2006-10-27,3.9944
2006-10-30,3.97638
2006-10-31,4.010695
2006-11-01,3.979268
2006-11-02,3.974747
2006-11-03,4.041778
2006-11-06,4.040049
2006-11-07,3.999978
2006-11-08,3.990181
2006-11-09,4.001384
2006-11-10,3.98162
2006-11-13,3.991281
2006-11-14,3.968108
2006-11-15,3.992236
2006-11-16,3.987683
2006-11-17,3.978517
2006-11-20,3.964315
2006-11-21,3.95931
2006-11-22,3.967567
2006-11-23,3.984535
2006-11-24,3.974828
2006-11-27,4.013906
2006-11-28,3.976123
2006-11-29,3.975784
2006-11-30,3.978527
2006-12-01,3.976498
2006-12-04,3.968479
2006-12-05,3.961936
2006-12-06,3.967732
2006-12-07,3.961775
2006-12-08,3.947019
2006-12-11,3.998342
2006-12-12,3.991765
2006-12-13,3.976189
2006-12-14,4.017021
2006-12-15,4.019237
2006-12-18,4.066882
2006-12-19,4.102749
2006-12-20,4.117448
2006-12-21,4.132003
2006-12-22,4.13288
2006-12-27,4.162446
2006-12-28,4.182526
2006-12-29,4.191025
2007-01-02,4.175632
2007-01-03,4.166072
2007-01-04,4.181726
2007-01-05,4.215696
2007-01-08,4.213152
2007-01-09,4.234829
2007-01-10,4.256978
2007-01-11,4.26817
2007-01-12,4.301365
2007-01-15,4.295098
2007-01-16,4.269012
2007-01-17,4.267675
2007-01-18,4.316408
2007-01-19,4.248161
2007-01-22,4.235701
2007-01-23,4.211572
2007-01-24,4.226713
2007-01-25,4.250127
2007-01-26,4.301904
2007-01-29,4.335846
2007-01-30,4.327795
2007-01-31,4.326759
2007-02-01,4.280366
2007-02-02,4.306678
2007-02-05,4.287743
2007-02-06,4.278087
2007-02-07,4.258965
2007-02-08,4.248462
2007-02-09,4.299029
2007-02-12,4.336854
2007-02-13,4.348374
2007-02-14,4.305997
2007-02-15,4.283512
2007-02-16,4.274987
2007-02-19,4.302968
2007-02-20,4.315224
2007-02-21,4.291982
2007-02-22,4.298102
2007-02-23,4.267689
2007-02-26,4.234602
2007-02-27,4.211346
2007-02-28,4.201388
2007-03-01,4.201771
2007-03-02,4.21892
2007-03-05,4.201957
2007-03-06,4.200446
2007-03-07,4.218614
2007-03-08,4.221283
2007-03-09,4.245059
2007-03-12,4.22631
2007-03-13,4.210807
2007-03-14,4.194974
2007-03-15,4.207927
2007-03-16,4.199472
2007-03-19,4.214382
2007-03-20,4.201483
2007-03-21,4.223603
2007-03-22,4.237504
2007-03-23,4.322939
2007-03-26,4.335703
2007-03-27,4.341971
2007-03-28,4.362055
2007-03-29,4.368146
2007-03-30,4.368396
2007-04-02,4.369495
2007-04-03,4.404785
2007-04-04,4.406747
2007-04-05,4.410346
2007-04-10,4.447366
2007-04-11,4.460369
2007-04-12,4.503691
2007-04-13,4.534755
2007-04-16,4.529269
2007-04-17,4.515291
2007-04-18,4.475079
2007-04-19,4.494315
2007-04-20,4.506489
2007-04-23,4.478765
2007-04-24,4.453011
2007-04-25,4.467485
2007-04-26,4.481609
2007-04-27,4.505252
2007-04-30,4.46749
2007-05-02,4.501559
2007-05-03,4.532342
2007-05-04,4.493925
2007-05-07,4.47797
2007-05-08,4.499952
2007-05-09,4.509594
2007-05-10,4.507944
2007-05-11,4.486474
2007-05-14,4.554856
2007-05-15,4.576142
2007-05-16,4.587178
2007-05-17,4.571883
2007-05-18,4.578799
2007-05-21,4.601155
2007-05-22,4.602175
2007-05-23,4.603014
2007-05-24,4.62724
2007-05-25,4.625347
2007-05-28,4.628239
2007-05-29,4.633812
2007-05-30,4.644075
2007-05-31,4.652788
2007-06-01,4.678134
2007-06-04,4.68491
2007-06-05,4.702298
2007-06-06,4.715522
2007-06-07,4.772269
2007-06-08,4.830101
2007-06-11,4.818985
2007-06-12,4.874178
2007-06-13,4.9175
2007-06-14,4.906997
2007-06-15,4.96585
2007-06-18,4.976121
2007-06-19,4.933399
2007-06-20,4.933897
2007-06-21,4.893203
2007-06-22,4.931023
2007-06-25,4.866596
2007-06-26,4.860395
2007-06-27,4.811757
2007-06-28,4.817952
2007-06-29,4.81244
2007-07-02,4.778927
2007-07-03,4.786284
2007-07-04,4.836612
2007-07-05,4.883152
2007-07-06,4.89798
2007-07-09,4.892887
2007-07-10,4.842936
2007-07-11,4.826619
2007-07-12,4.875645
2007-07-13,4.859454
2007-07-16,4.853363
2007-07-17,4.844649
2007-07-18,4.84349
2007-07-19,4.820554
2007-07-20,4.700776
2007-07-23,4.701625
2007-07-24,4.704386
2007-07-25,4.697309
2007-07-26,4.668522
2007-07-27,4.654875
2007-07-30,4.655984
2007-07-31,4.674667
2007-08-01,4.662415
2007-08-02,4.672151
2007-08-03,4.64562
2007-08-06,4.649563
2007-08-07,4.660587
2007-08-08,4.714746
2007-08-09,4.681544
2007-08-10,4.708647
2007-08-13,4.72139
2007-08-14,4.743305
2007-08-15,4.700697
2007-08-16,4.67768
2007-08-17,4.71968
2007-08-20,4.766346
2007-08-21,4.741484
2007-08-22,4.746238
2007-08-23,4.726413
2007-08-24,4.700074
2007-08-27,4.704887
2007-08-28,4.723853
2007-08-29,4.710472
2007-08-30,4.730245
2007-08-31,4.752882
2007-09-03,4.747107
2007-09-04,4.74239
2007-09-05,4.721298
2007-09-06,4.72976
2007-09-07,4.6979
2007-09-10,4.669135
2007-09-11,4.662472
2007-09-12,4.676977
2007-09-13,4.678612
2007-09-14,4.652412
2007-09-17,4.663616
2007-09-18,4.685478
2007-09-19,4.764915
2007-09-20,4.826602
2007-09-21,4.845257
2007-09-24,4.847466
2007-09-25,4.807211
2007-09-26,4.875312
2007-09-27,4.846268
2007-09-28,4.815242
2007-10-01,4.827408
2007-10-02,4.80161
2007-10-03,4.767875
2007-10-04,4.76297
2007-10-05,4.802187
2007-10-08,4.788166
2007-10-09,4.761649
2007-10-10,4.794784
2007-10-11,4.817426
2007-10-12,4.829121
2007-10-15,4.853699
2007-10-16,4.888274
2007-10-17,4.872282
2007-10-18,4.790555
2007-10-19,4.757984
2007-10-22,4.692974
2007-10-23,4.702989
2007-10-24,4.671511
2007-10-25,4.665306
2007-10-26,4.680252
2007-10-29,4.6556
2007-10-30,4.676148
2007-10-31,4.696064
2007-11-01,4.685279
2007-11-02,4.654706
2007-11-05,4.653185
2007-11-06,4.70079
2007-11-07,4.657193
2007-11-08,4.664785
2007-11-09,4.661434
2007-11-12,4.659124
2007-11-13,4.647734
2007-11-14,4.681888
2007-11-15,4.672776
2007-11-16,4.678141
2007-11-19,4.672216
2007-11-20,4.680107
2007-11-21,4.700673
2007-11-22,4.741258
2007-11-23,4.746943
2007-11-26,4.738005
2007-11-27,4.710343
2007-11-28,4.806682
2007-11-29,4.78404
2007-11-30,4.798357
2007-12-03,4.789694
2007-12-04,4.728462
2007-12-05,4.730452
2007-12-06,4.754081
2007-12-07,4.805521
2007-12-10,4.827689
2007-12-11,4.807899
2007-12-12,4.821885
2007-12-13,4.834736
2007-12-14,4.795267
2007-12-17,4.810339
2007-12-18,4.796488
2007-12-19,4.775846
2007-12-20,4.759912
2007-12-21,4.787235
2007-12-24,4.787087
2007-12-27,4.819543
2007-12-28,4.815716
2007-12-31,4.817104
2008-01-02,4.818698
2008-01-03,4.779021
2008-01-04,4.751565
2008-01-07,4.758311
2008-01-08,4.78578
2008-01-09,4.765857
2008-01-10,4.778016
2008-01-11,4.780849
2008-01-14,4.776827
2008-01-15,4.764166
2008-01-16,4.754445
2008-01-17,4.74589
2008-01-18,4.744532
2008-01-21,4.741382
2008-01-22,4.751693
2008-01-23,4.779829
2008-01-24,4.851679
2008-01-25,4.842419
2008-01-28,4.792744
2008-01-29,4.812374
2008-01-30,4.860281
2008-01-31,4.780409
2008-02-01,4.758597
2008-02-04,4.732645
2008-02-05,4.692401
2008-02-06,4.70901
2008-02-07,4.75227
2008-02-08,4.750911
2008-02-11,4.749917
2008-02-12,4.836754
2008-02-13,4.873267
2008-02-14,4.880474
2008-02-15,4.819456
2008-02-18,4.866228
2008-02-19,4.856353
2008-02-20,4.855413
2008-02-21,4.876503
2008-02-22,4.858812
2008-02-25,4.911454
2008-02-26,4.952701
2008-02-27,4.962505
2008-02-28,4.927653
2008-02-29,4.884789
2008-03-03,4.887459
2008-03-04,4.90963
2008-03-05,4.918384
2008-03-06,4.875578
2008-03-07,4.883008
2008-03-10,4.869059
2008-03-11,4.887731
2008-03-12,4.85678
2008-03-13,4.838482
2008-03-14,4.886671
2008-03-17,4.953463
2008-03-18,4.978531
2008-03-19,4.87011
2008-03-20,4.809403
2008-03-25,4.823538
2008-03-26,4.825864
2008-03-27,4.912056
2008-03-28,4.89545
2008-03-31,4.865575
2008-04-01,4.867967
2008-04-02,4.804336
2008-04-03,4.838625
2008-04-04,4.776428
2008-04-07,4.800552
2008-04-08,4.815914
2008-04-09,4.799364
2008-04-10,4.763979
2008-04-11,4.727236
2008-04-14,4.718713
2008-04-15,4.738141
2008-04-16,4.797694
2008-04-17,4.90498
2008-04-18,5.006648
2008-04-21,4.971877
2008-04-22,4.990321
2008-04-23,4.955466
2008-04-24,4.963952
2008-04-25,4.994756
2008-04-28,5.008219
2008-04-29,4.936298
2008-04-30,4.848432
2008-05-02,4.85689
2008-05-05,4.821094
2008-05-06,4.773637
2008-05-07,4.817143
2008-05-08,4.75737
2008-05-09,4.717062
2008-05-12,4.766111
2008-05-13,4.884036
2008-05-14,4.93859
2008-05-15,5.019024
2008-05-16,4.97321
2008-05-19,4.940902
2008-05-20,4.962234
2008-05-21,4.997595
2008-05-22,5.046129
2008-05-23,5.007383
2008-05-26,5.018535
2008-05-27,5.03492
2008-05-28,5.089177
2008-05-29,5.114774
2008-05-30,5.084548
2008-06-02,5.102785
2008-06-03,5.142047
2008-06-04,5.122006
2008-06-05,5.165027
2008-06-06,4.979942
2008-06-09,4.987348
2008-06-10,5.032812
2008-06-11,5.097698
2008-06-12,5.126412
2008-06-13,5.106184
2008-06-16,5.063218
2008-06-17,5.047153
2008-06-18,4.973504
2008-06-19,4.96483
2008-06-20,4.963115
2008-06-23,4.980255
2008-06-24,5.036762
2008-06-25,5.071836
2008-06-26,5.090211
2008-06-27,5.166206
2008-06-30,5.17136
2008-07-01,5.148147
2008-07-02,5.146408
2008-07-03,5.140082
2008-07-04,5.16942
2008-07-07,5.123664
2008-07-08,5.121126
2008-07-09,5.085278
2008-07-10,5.072679
2008-07-11,5.082402
2008-07-14,5.104257
2008-07-15,5.08004
2008-07-16,5.093586
2008-07-17,5.089872
2008-07-18,5.140864
2008-07-21,5.129546
2008-07-22,5.140397
2008-07-23,5.150079
2008-07-24,5.094481
2008-07-25,5.133596
2008-07-28,5.105496
2008-07-29,5.109357
2008-07-30,5.056959
2008-07-31,5.010717
2008-08-01,5.007619
2008-08-04,4.988201
2008-08-05,4.969359
2008-08-06,4.988481
2008-08-07,5.01324
2008-08-08,5.050264
2008-08-11,5.057692
2008-08-12,5.009218
2008-08-13,5.028623
2008-08-14,5.024452
2008-08-15,5.016941
2008-08-18,4.996284
2008-08-19,4.994913
2008-08-20,4.970735
2008-08-21,5.027984
2008-08-22,5.017495
2008-08-25,4.974355
2008-08-26,4.995163
2008-08-27,5.041626
2008-08-28,4.973883
2008-08-29,4.909238
2008-09-01,4.899167
2008-09-02,4.967387
2008-09-03,4.981256
2008-09-04,4.984731
2008-09-05,4.942983
2008-09-08,4.98659
2008-09-09,5.013837
2008-09-10,5.008651
2008-09-11,5.024841
2008-09-12,5.082467
2008-09-15,5.101208
2008-09-16,5.021643
2008-09-17,5.060147
2008-09-18,5.200794
2008-09-19,5.234909
2008-09-22,5.312211
2008-09-23,5.282091
2008-09-24,5.180415
2008-09-25,5.187645
2008-09-26,5.17453
2008-09-29,5.130386
2008-09-30,5.035234
2008-10-01,4.915325
2008-10-02,4.880347
2008-10-03,4.677346
2008-10-06,4.632045
2008-10-07,4.53843
2008-10-08,4.46185
2008-10-09,4.671713
2008-10-10,4.7587
2008-10-13,4.869937
2008-10-14,4.92956
2008-10-15,5.177231
2008-10-16,5.155773
2008-10-17,5.029447
2008-10-20,5.039115
2008-10-21,5.035703
2008-10-22,5.00569
2008-10-23,4.84981
2008-10-24,4.772954
2008-10-27,4.863441
2008-10-28,4.872941
2008-10-29,4.944329
2008-10-30,4.990733
2008-10-31,5.07092
2008-11-03,5.027294
2008-11-04,5.01678
2008-11-05,5.008284
2008-11-06,5.009178
2008-11-07,4.958321
2008-11-10,4.93675
2008-11-11,4.986036
2008-11-12,5.011689
2008-11-13,5.096088
2008-11-14,5.108452
2008-11-17,5.071453
2008-11-18,5.061034
2008-11-19,4.961146
2008-11-20,4.818403
2008-11-21,4.785459
2008-11-24,4.784026
2008-11-25,4.694374
2008-11-26,4.616767
2008-11-27,4.596834
2008-11-28,4.534393
2008-12-01,4.476434
2008-12-02,4.426321
2008-12-03,4.222396
2008-12-04,4.196846
2008-12-05,4.339941
2008-12-08,4.361126
2008-12-09,4.501325
2008-12-10,4.576329
2008-12-11,4.485037
2008-12-12,4.502935
2008-12-15,4.601603
2008-12-16,4.490167
2008-12-17,4.408692
2008-12-18,4.011642
2008-12-19,4.081442
2008-12-22,4.065463
2008-12-23,4.067085
2008-12-24,4.067397
2008-12-29,4.040319
2008-12-30,4.031317
2008-12-31,4.030893
2009-01-02,3.981561
2009-01-05,4.057223
2009-01-06,4.259756
2009-01-07,4.433955
2009-01-08,4.417667
2009-01-09,4.371672
2009-01-12,4.466707
2009-01-13,4.554079
2009-01-14,4.658034
2009-01-15,4.568625
2009-01-16,4.652738
2009-01-19,4.631631
2009-01-20,4.643394
2009-01-21,4.628143
2009-01-22,4.584434
2009-01-23,5.101057
2009-01-26,5.140836
2009-01-27,4.913488
2009-01-28,4.795653
2009-01-29,4.762388
2009-01-30,4.825457
2009-02-02,4.881304
2009-02-03,4.771764
2009-02-04,4.866745
2009-02-05,4.878236
2009-02-06,4.89877
2009-02-09,4.856781
2009-02-10,4.869904
2009-02-11,4.816566
2009-02-12,4.770067
2009-02-13,4.785759
2009-02-16,4.30807
2009-02-17,4.341183
2009-02-18,4.415422
2009-02-19,4.527465
2009-02-20,4.529449
2009-02-23,4.471458
2009-02-24,4.433969
2009-02-25,4.418404
2009-02-26,4.490729
2009-02-27,4.489969
2009-03-02,4.482172
2009-03-03,4.525203
2009-03-04,4.615797
2009-03-05,4.551057
2009-03-06,4.500426
2009-03-09,4.474476
2009-03-10,4.484851
2009-03-11,4.583546
2009-03-12,4.583039
2009-03-13,4.695042
2009-03-16,4.744256
2009-03-17,4.772293
2009-03-18,4.748984
2009-03-19,4.71087
2009-03-20,4.67582
2009-03-23,4.582859
2009-03-24,4.646761
2009-03-25,4.617634
2009-03-26,4.60707
2009-03-27,4.45434
2009-03-30,4.45006
2009-03-31,4.444209
2009-04-01,4.477602
2009-04-02,4.543452
2009-04-03,4.533969
2009-04-06,4.62608
2009-04-07,4.614598
2009-04-08,4.559795
2009-04-09,4.602435
2009-04-14,4.562387
2009-04-15,4.568315
2009-04-16,4.567431
2009-04-17,4.55009
2009-04-20,4.505766
2009-04-21,4.432178
2009-04-22,4.44265
2009-04-23,4.421109
2009-04-24,4.391471
2009-04-27,4.373257
2009-04-28,4.380182
2009-04-29,4.337196
2009-04-30,4.290245
2009-05-04,4.383477
2009-05-05,4.361406
2009-05-06,4.336884
2009-05-07,4.459386
2009-05-08,4.519991
2009-05-11,4.46349
2009-05-12,4.495658
2009-05-13,4.539088
2009-05-14,4.546823
2009-05-15,4.54672
2009-05-18,4.528769
2009-05-19,4.55057
2009-05-20,4.67758
2009-05-21,4.666833
2009-05-22,4.69539
2009-05-25,4.766589
2009-05-26,4.770364
2009-05-27,4.743606
2009-05-28,4.715448
2009-05-29,4.704169
2009-06-01,4.704292
2009-06-02,4.731752
2009-06-03,4.60442
2009-06-04,4.65573
2009-06-05,4.738833
2009-06-08,4.678242
2009-06-09,4.662902
2009-06-10,4.703318
2009-06-11,4.761329
2009-06-12,4.717829
2009-06-15,4.730173
2009-06-16,4.762822
2009-06-17,4.761642
2009-06-18,4.908994
2009-06-19,5.015213
2009-06-22,4.725601
2009-06-23,4.774116
2009-06-24,4.792497
2009-06-25,4.752734
2009-06-26,4.702188
2009-06-29,4.692966
2009-06-30,4.643627
2009-07-01,4.652516
2009-07-02,4.534421
2009-07-03,4.512311
2009-07-06,4.47228
2009-07-07,4.516722
2009-07-08,4.534866
2009-07-09,4.504741
2009-07-10,4.49375
2009-07-13,4.399078
2009-07-14,4.427952
2009-07-15,4.450483
2009-07-16,4.441732
2009-07-17,4.516981
2009-07-20,4.577548
2009-07-21,4.584299
2009-07-22,4.579901
2009-07-23,4.612788
2009-07-24,4.586024
2009-07-27,4.647391
2009-07-28,4.572697
2009-07-29,4.595399
2009-07-30,4.53622
2009-07-31,4.449269
2009-08-03,4.483152
2009-08-04,4.438338
2009-08-05,4.387234
2009-08-06,4.406433
2009-08-07,4.484075
2009-08-10,4.526902
2009-08-11,4.479421
2009-08-12,4.530712
2009-08-13,4.494929
2009-08-14,4.462511
2009-08-17,4.429495
2009-08-18,4.403735
2009-08-19,4.375939
2009-08-20,4.409778
2009-08-21,4.43417
2009-08-24,4.423984
2009-08-25,4.456844
2009-08-26,4.456375
2009-08-27,4.456895
2009-08-28,4.485297
2009-08-31,4.468714
2009-09-01,4.47706
2009-09-02,4.482662
2009-09-03,4.543181
2009-09-04,4.49559
2009-09-07,4.5691
2009-09-08,4.629255
2009-09-09,4.687177
2009-09-10,4.624054
2009-09-11,4.560069
2009-09-14,4.51009
2009-09-15,4.52821
2009-09-16,4.536431
2009-09-17,4.54128
2009-09-18,4.594819
2009-09-21,4.639694
2009-09-22,4.611525
2009-09-23,4.579622
2009-09-24,4.57706
2009-09-25,4.466716
2009-09-28,4.418228
2009-09-29,4.360646
2009-09-30,4.325757
2009-10-01,4.414127
2009-10-02,4.396129
2009-10-05,4.365119
2009-10-06,4.371799
2009-10-07,4.342206
2009-10-08,4.331079
2009-10-09,4.395299
2009-10-12,4.423895
2009-10-13,4.439146
2009-10-14,4.462341
2009-10-15,4.436939
2009-10-16,4.451411
2009-10-19,4.446558
2009-10-20,4.416316
2009-10-21,4.530832
2009-10-22,4.489141
2009-10-23,4.554551
2009-10-26,4.544456
2009-10-27,4.459993
2009-10-28,4.460957
2009-10-29,4.447501
2009-10-30,4.391797
2009-11-02,4.442971
2009-11-03,4.473677
2009-11-04,4.519236
2009-11-05,4.529937
2009-11-06,4.549517
2009-11-09,4.512438
2009-11-10,4.466612
2009-11-11,4.469025
2009-11-12,4.469065
2009-11-13,4.412607
2009-11-16,4.404725
2009-11-17,4.33546
2009-11-18,4.310061
2009-11-19,4.317717
2009-11-20,4.331815
2009-11-23,4.343459
2009-11-24,4.344481
2009-11-25,4.395466
