model,train_years,horizon,horizon_days,checkpoint_index,checkpoint_date,rmse,rmdse
LSTM,10Y,2M,42,2630,2014-12-29,1.397719383239746,0.8650016188621521
LSTM,10Y,2M,42,2640,2015-01-13,1.0181360244750977,0.7679425477981567
LSTM,10Y,2M,42,2650,2015-01-27,0.8257551193237305,0.6903780698776245
LSTM,10Y,2M,42,2660,2015-02-10,0.8465229272842407,0.5477441549301147
LSTM,10Y,2M,42,2670,2015-02-24,0.973662793636322,0.8018798232078552
LSTM,10Y,2M,42,2680,2015-03-10,1.158969521522522,0.784782886505127
LSTM,10Y,2M,42,2690,2015-03-24,1.2050082683563232,0.8509150743484497
LSTM,10Y,2M,42,2700,2015-04-09,1.2282936573028564,0.696860134601593
LSTM,10Y,2M,42,2710,2015-04-23,1.3912643194198608,0.6619365215301514
LSTM,10Y,2M,42,2720,2015-05-07,1.5248430967330933,0.9251818060874939
LSTM,10Y,2M,42,2730,2015-05-21,1.6041951179504395,0.9292318224906921
LSTM,10Y,2M,42,2740,2015-06-04,1.5978769063949585,0.9425676465034485
LSTM,10Y,2M,42,2750,2015-06-18,1.6260844469070435,0.8844540119171143
LSTM,10Y,2M,42,2760,2015-07-02,1.8845064640045166,0.959196925163269
LSTM,10Y,2M,42,2770,2015-07-16,1.7859482765197754,0.9537553787231445
LSTM,10Y,2M,42,2780,2015-07-30,2.075360059738159,1.1823711395263672
LSTM,10Y,2M,42,2790,2015-08-13,2.1268789768218994,1.1957052946090698
LSTM,10Y,2M,42,2800,2015-08-27,1.6684762239456177,0.9132221341133118
LSTM,10Y,2M,42,2810,2015-09-10,1.485095739364624,0.7196730375289917
LSTM,10Y,2M,42,2820,2015-09-24,1.334578037261963,0.6482918858528137
LSTM,10Y,2M,42,2830,2015-10-08,1.1277531385421753,0.6881482005119324
LSTM,10Y,2M,42,2840,2015-10-22,1.314400315284729,0.6791175007820129
LSTM,10Y,2M,42,2850,2015-11-05,1.4468590021133423,0.8733418583869934
LSTM,10Y,2M,42,2860,2015-11-19,1.6588746309280396,0.9838238954544067
LSTM,10Y,2M,42,2870,2015-12-03,1.6556408405303955,1.3512898683547974
LSTM,10Y,2M,42,2880,2015-12-17,1.8550959825515747,1.4784386157989502
LSTM,10Y,2M,42,2890,2016-01-04,1.8289040327072144,1.6245110034942627
LSTM,10Y,2M,42,2900,2016-01-18,1.8843122720718384,1.6453849077224731
LSTM,10Y,2M,42,2910,2016-02-01,1.6713104248046875,1.20917546749115
LSTM,10Y,2M,42,2920,2016-02-15,1.4495279788970947,0.9224393367767334
LSTM,10Y,2M,42,2930,2016-02-29,1.435456395149231,0.9123645424842834
LSTM,10Y,2M,42,2940,2016-03-14,1.1451215744018555,0.7194312810897827
LSTM,10Y,2M,42,2950,2016-03-30,1.2883894443511963,0.8540823459625244
LSTM,10Y,2M,42,2960,2016-04-13,1.1171748638153076,0.6919079422950745
LSTM,10Y,2M,42,2970,2016-04-27,1.8960849046707153,0.9730966687202454
LSTM,10Y,2M,42,2980,2016-05-11,1.9611150026321411,0.9899712800979614
LSTM,10Y,2M,42,2990,2016-05-25,1.9241907596588135,0.9743043780326843
LSTM,10Y,2M,42,3000,2016-06-08,1.9681693315505981,1.1197787523269653
LSTM,10Y,2M,42,3010,2016-06-22,1.7990082502365112,0.9009709358215332
LSTM,10Y,2M,42,3020,2016-07-06,0.999199628829956,0.8543686270713806
LSTM,10Y,2M,42,3030,2016-07-20,0.8686521649360657,0.637062668800354
LSTM,10Y,2M,42,3040,2016-08-03,1.0195059776306152,0.6912649273872375
LSTM,10Y,2M,42,3050,2016-08-17,0.916138768196106,0.5908534526824951
LSTM,10Y,2M,42,3060,2016-08-31,0.8998223543167114,0.4574820101261139
LSTM,10Y,2M,42,3070,2016-09-14,0.9054099321365356,0.4660401940345764
LSTM,10Y,2M,42,3080,2016-09-28,0.7567753791809082,0.4443351924419403
LSTM,10Y,2M,42,3090,2016-10-12,0.9130493402481079,0.6380611062049866
LSTM,10Y,2M,42,3100,2016-10-26,1.073026180267334,0.7762926816940308
LSTM,10Y,2M,42,3110,2016-11-09,0.6543886661529541,0.38766932487487793
LSTM,10Y,2M,42,3120,2016-11-23,0.7342854738235474,0.5159412622451782
LSTM,10Y,2M,42,3130,2016-12-07,0.6846775412559509,0.37980255484580994
LSTM,10Y,2M,42,3140,2016-12-21,0.5603768229484558,0.25881555676460266
LSTM,10Y,2M,42,3150,2017-01-05,0.7106666564941406,0.3778708279132843
LSTM,10Y,2M,42,3160,2017-01-19,0.6991250514984131,0.3763327896595001
LSTM,10Y,2M,42,3170,2017-02-02,0.6916697025299072,0.4130609333515167
LSTM,10Y,2M,42,3180,2017-02-16,0.6030515432357788,0.35055264830589294
LSTM,10Y,2M,42,3190,2017-03-02,0.7347683310508728,0.28527671098709106
LSTM,10Y,2M,42,3200,2017-03-16,0.7967392206192017,0.3137873113155365
LSTM,10Y,2M,42,3210,2017-03-30,0.8432754278182983,0.37669360637664795
LSTM,10Y,2M,42,3220,2017-04-13,0.8065268397331238,0.3898784816265106
LSTM,10Y,2M,42,3230,2017-05-01,0.6094041466712952,0.3872380554676056
LSTM,10Y,2M,42,3240,2017-05-15,0.688136100769043,0.38671523332595825
LSTM,10Y,2M,42,3250,2017-05-29,0.6889059543609619,0.47065868973731995
LSTM,10Y,2M,42,3260,2017-06-12,0.7155807018280029,0.47384509444236755
LSTM,10Y,2M,42,3270,2017-06-26,0.8121851086616516,0.6005287170410156
LSTM,10Y,2M,42,3280,2017-07-10,0.7031071186065674,0.5284839272499084
LSTM,10Y,2M,42,3290,2017-07-24,0.6552066206932068,0.4882822632789612
LSTM,10Y,2M,42,3300,2017-08-07,0.5883834362030029,0.38986510038375854
LSTM,10Y,2M,42,3310,2017-08-21,0.45554015040397644,0.26909229159355164
LSTM,10Y,2M,42,3320,2017-09-04,0.5007795691490173,0.3361189365386963
LSTM,10Y,2M,42,3330,2017-09-18,0.4647584855556488,0.28496766090393066
LSTM,10Y,2M,42,3340,2017-10-02,0.46119561791419983,0.3489127457141876
LSTM,10Y,2M,42,3350,2017-10-16,0.5468414425849915,0.3939950466156006
LSTM,10Y,2M,42,3360,2017-10-30,0.610276997089386,0.45403116941452026
LSTM,10Y,2M,42,3370,2017-11-13,0.661054790019989,0.4699455797672272
LSTM,10Y,2M,42,3380,2017-11-27,0.6462215185165405,0.45230281352996826
LSTM,10Y,2M,42,3390,2017-12-11,0.942070484161377,0.5115340948104858
LSTM,10Y,2M,42,3400,2017-12-27,0.9504729509353638,0.5355677008628845
LSTM,10Y,2M,42,3410,2018-01-11,1.0027782917022705,0.5770595669746399
LSTM,10Y,2M,42,3420,2018-01-25,1.0632498264312744,0.587114691734314
LSTM,10Y,2M,42,3430,2018-02-08,0.9362146854400635,0.6122663617134094
LSTM,10Y,2M,42,3440,2018-02-22,0.8633673191070557,0.5923299789428711
LSTM,10Y,2M,42,3450,2018-03-08,0.7952491641044617,0.5411544442176819
LSTM,10Y,2M,42,3460,2018-03-22,0.710597813129425,0.4593101441860199
LSTM,10Y,2M,42,3470,2018-04-09,0.6121215224266052,0.44998881220817566
LSTM,10Y,2M,42,3480,2018-04-23,0.7020783424377441,0.49365612864494324
LSTM,10Y,2M,42,3490,2018-05-07,0.8141193389892578,0.504189670085907
LSTM,10Y,2M,42,3500,2018-05-21,0.8756765723228455,0.6591925024986267
LSTM,10Y,2M,42,3510,2018-06-04,0.774363100528717,0.5264548659324646
LSTM,10Y,2M,42,3520,2018-06-18,0.8318911194801331,0.46106240153312683
LSTM,10Y,2M,42,3530,2018-07-02,0.6548357605934143,0.40961357951164246
LSTM,10Y,2M,42,3540,2018-07-16,0.6937297582626343,0.42462652921676636
LSTM,10Y,2M,42,3550,2018-07-30,0.6749361753463745,0.41651439666748047
LSTM,10Y,2M,42,3560,2018-08-13,0.7028132081031799,0.5121058821678162
LSTM,10Y,2M,42,3570,2018-08-27,0.7709236741065979,0.549645185470581
LSTM,10Y,2M,42,3580,2018-09-10,0.8221551775932312,0.5240170955657959
LSTM,10Y,2M,42,3590,2018-09-24,0.8495239019393921,0.6413608193397522
LSTM,10Y,2M,42,3600,2018-10-08,0.8773995637893677,0.6203155517578125
LSTM,10Y,2M,42,3610,2018-10-22,1.0157567262649536,0.7162973880767822
LSTM,10Y,2M,42,3620,2018-11-05,1.148402214050293,0.7273359298706055
LSTM,10Y,2M,42,3630,2018-11-19,1.142839789390564,0.718249499797821
LSTM,10Y,2M,42,3640,2018-12-03,1.0881441831588745,0.4735669791698456
LSTM,10Y,2M,42,3650,2018-12-17,0.9819186329841614,0.4429876208305359
LSTM,10Y,2M,42,3660,2019-01-03,0.9394295811653137,0.4593650698661804
LSTM,10Y,2M,42,3670,2019-01-17,0.8729307055473328,0.500059962272644
LSTM,10Y,2M,42,3680,2019-01-31,0.7546395063400269,0.3990885615348816
LSTM,10Y,2M,42,3690,2019-02-14,0.6509985327720642,0.3041852116584778
LSTM,10Y,2M,42,3700,2019-02-28,0.589671790599823,0.3322419226169586
LSTM,10Y,2M,42,3710,2019-03-14,0.8101524710655212,0.3534379005432129
LSTM,10Y,2M,42,3720,2019-03-28,0.8467631340026855,0.5109848380088806
LSTM,10Y,2M,42,3730,2019-04-11,0.8486790060997009,0.4117353558540344
LSTM,10Y,2M,42,3740,2019-04-29,0.9042550325393677,0.4405929446220398
LSTM,10Y,2M,42,3750,2019-05-13,0.7850611805915833,0.33996254205703735
LSTM,10Y,2M,42,3760,2019-05-27,0.6313748955726624,0.38106149435043335
LSTM,10Y,2M,42,3770,2019-06-10,0.8464945554733276,0.3165266811847687
LSTM,10Y,2M,42,3780,2019-06-24,0.9775213599205017,0.5400059819221497
LSTM,10Y,2M,42,3790,2019-07-08,1.0214279890060425,0.5284522175788879
LSTM,10Y,2M,42,3800,2019-07-22,1.0804089307785034,0.6469020247459412
LSTM,10Y,2M,42,3810,2019-08-05,0.9563174843788147,0.5453463196754456
LSTM,10Y,2M,42,3820,2019-08-19,0.8984073996543884,0.5542351007461548
LSTM,10Y,2M,42,3830,2019-09-02,0.8191606402397156,0.3524531126022339
LSTM,10Y,2M,42,3840,2019-09-16,0.799837052822113,0.3737379014492035
LSTM,10Y,2M,42,3850,2019-09-30,0.8226360082626343,0.34256845712661743
LSTM,10Y,2M,42,3860,2019-10-14,0.5762450695037842,0.3129664957523346
LSTM,10Y,2M,42,3870,2019-10-28,0.6042356491088867,0.3320203423500061
LSTM,10Y,2M,42,3880,2019-11-11,0.6393396854400635,0.363546222448349
LSTM,10Y,2M,42,3890,2019-11-25,0.7895650267601013,0.37536269426345825
LSTM,10Y,2M,42,3900,2019-12-09,0.823257327079773,0.475169837474823
LSTM,10Y,2M,42,3910,2019-12-23,1.0407428741455078,0.4967938959598541
LSTM,10Y,2M,42,3920,2020-01-09,2.0682287216186523,0.6480920910835266
LSTM,10Y,2M,42,3930,2020-01-23,3.1975362300872803,1.1738680601119995
LSTM,10Y,2M,42,3940,2020-02-06,3.7758476734161377,1.3965699672698975
LSTM,10Y,2M,42,3950,2020-02-20,3.9018452167510986,2.116948366165161
LSTM,10Y,2M,42,3960,2020-03-05,3.813413619995117,1.8838735818862915
LSTM,10Y,2M,42,3970,2020-03-19,3.0128462314605713,1.935545802116394
LSTM,10Y,2M,42,3980,2020-04-02,2.19342041015625,1.6613609790802002
LSTM,10Y,2M,42,3990,2020-04-20,2.1718087196350098,1.5837745666503906
LSTM,10Y,2M,42,4000,2020-05-04,1.917566180229187,1.0358175039291382
LSTM,10Y,2M,42,4010,2020-05-18,1.707007884979248,0.9991831183433533
LSTM,10Y,2M,42,4020,2020-06-01,1.678057312965393,0.8455528020858765
LSTM,10Y,2M,42,4030,2020-06-15,1.349644660949707,0.7614403367042542
LSTM,10Y,2M,42,4040,2020-06-29,1.1779510974884033,0.7933773994445801
LSTM,10Y,2M,42,4050,2020-07-13,1.1565698385238647,0.7545890212059021
LSTM,10Y,2M,42,4060,2020-07-27,1.3121516704559326,0.7493715882301331
LSTM,10Y,2M,42,4070,2020-08-10,1.2055611610412598,0.6443045735359192
LSTM,10Y,2M,42,4080,2020-08-24,1.2558459043502808,0.5466880798339844
LSTM,10Y,2M,42,4090,2020-09-07,1.3967005014419556,0.6481668949127197
LSTM,10Y,2M,42,4100,2020-09-21,1.5987827777862549,0.6546502113342285
LSTM,10Y,2M,42,4110,2020-10-05,1.5767046213150024,0.6349076628684998
LSTM,10Y,2M,42,4120,2020-10-19,1.505440592765808,0.7189801931381226
LSTM,10Y,2M,42,4130,2020-11-02,1.3694244623184204,0.5076926350593567
LSTM,10Y,2M,42,4140,2020-11-16,0.7987955808639526,0.4561642110347748
LSTM,10Y,2M,42,4150,2020-11-30,0.9335789084434509,0.6084030866622925
LSTM,10Y,2M,42,4160,2020-12-14,0.9434354901313782,0.5217815637588501
LSTM,10Y,2M,42,4170,2020-12-29,0.8275595307350159,0.5421398282051086
LSTM,10Y,2M,42,4180,2021-01-13,0.9430548548698425,0.5733008980751038
LSTM,10Y,2M,42,4190,2021-01-27,0.8041303157806396,0.40606218576431274
LSTM,10Y,2M,42,4200,2021-02-10,0.7010759115219116,0.4462421238422394
LSTM,10Y,2M,42,4210,2021-02-24,0.7585254907608032,0.44093477725982666
LSTM,10Y,2M,42,4220,2021-03-10,0.808447539806366,0.40213263034820557
LSTM,10Y,2M,42,4230,2021-03-24,0.8767415285110474,0.46834269165992737
LSTM,10Y,2M,42,4240,2021-04-09,0.8714339137077332,0.429185152053833
LSTM,10Y,2M,42,4250,2021-04-23,0.8277413845062256,0.3591104745864868
LSTM,10Y,2M,42,4260,2021-05-07,0.7892419695854187,0.2772808372974396
LSTM,10Y,2M,42,4270,2021-05-21,0.9029184579849243,0.3817988932132721
LSTM,10Y,2M,42,4280,2021-06-04,0.9567319750785828,0.4607996344566345
LSTM,10Y,2M,42,4290,2021-06-18,0.9022006988525391,0.45501402020454407
LSTM,10Y,2M,42,4300,2021-07-02,0.8807675242424011,0.4482871890068054
LSTM,10Y,2M,42,4310,2021-07-16,0.7327951788902283,0.3690102696418762
LSTM,10Y,2M,42,4320,2021-07-30,0.855298638343811,0.40414226055145264
LSTM,10Y,2M,42,4330,2021-08-13,0.9681301712989807,0.6009653210639954
LSTM,10Y,2M,42,4340,2021-08-27,0.9881499409675598,0.708463728427887
LSTM,10Y,2M,42,4350,2021-09-10,0.9678625464439392,0.5403590798377991
LSTM,10Y,2M,42,4360,2021-09-24,0.856796145439148,0.5211947560310364
LSTM,10Y,2M,42,4370,2021-10-08,1.1499567031860352,0.43701499700546265
LSTM,10Y,2M,42,4380,2021-10-22,1.224298357963562,0.5387803912162781
LSTM,10Y,2M,42,4390,2021-11-05,1.2340989112854004,0.6511183381080627
LSTM,10Y,2M,42,4400,2021-11-19,1.3449573516845703,0.7224020957946777
LSTM,10Y,2M,42,4410,2021-12-03,1.2684001922607422,0.8714989423751831
LSTM,10Y,2M,42,4420,2021-12-17,1.2728168964385986,0.8729874491691589
LSTM,10Y,2M,42,4430,2021-12-31,1.632643461227417,0.9951481223106384
LSTM,10Y,2M,42,4440,2022-01-14,2.2376961708068848,1.1962555646896362
LSTM,10Y,2M,42,4450,2022-01-28,2.1969692707061768,1.123115062713623
LSTM,10Y,2M,42,4460,2022-02-11,2.187796115875244,1.1320053339004517
LSTM,10Y,2M,42,4470,2022-02-25,2.109767436981201,0.9936661720275879
LSTM,10Y,2M,42,4480,2022-03-11,1.4931150674819946,0.9662703275680542
LSTM,10Y,2M,42,4490,2022-03-25,1.4803420305252075,1.244232416152954
LSTM,10Y,2M,42,4500,2022-04-08,1.3655539751052856,1.0613104104995728
LSTM,10Y,2M,42,4510,2022-04-26,1.4932228326797485,1.0466837882995605
LSTM,10Y,2M,42,4520,2022-05-10,1.590383768081665,1.070009469985962
LSTM,10Y,2M,42,4530,2022-05-24,1.7061843872070312,1.3073952198028564
LSTM,10Y,2M,42,4540,2022-06-07,1.4970512390136719,0.8390203714370728
LSTM,10Y,2M,42,4550,2022-06-21,1.2924288511276245,0.6963246464729309
LSTM,10Y,2M,42,4560,2022-07-05,1.1834954023361206,0.8314399719238281
LSTM,10Y,2M,42,4570,2022-07-19,1.1531903743743896,0.7801026701927185
LSTM,10Y,2M,42,4580,2022-08-02,1.2602688074111938,0.922919750213623
LSTM,10Y,2M,42,4590,2022-08-16,1.4345685243606567,1.0200291872024536
LSTM,10Y,2M,42,4600,2022-08-30,1.3205902576446533,0.6950625777244568
LSTM,10Y,2M,42,4610,2022-09-13,1.480143666267395,0.8978217840194702
LSTM,10Y,2M,42,4620,2022-09-27,1.8907840251922607,1.498660683631897
LSTM,10Y,2M,42,4630,2022-10-11,1.2032289505004883,0.8001635670661926
LSTM,10Y,2M,42,4640,2022-10-25,1.1145509481430054,0.6170017719268799
LSTM,10Y,2M,42,4650,2022-11-08,1.0696439743041992,0.45506227016448975
LSTM,10Y,2M,42,4660,2022-11-22,1.1718878746032715,0.7892029881477356
LSTM,10Y,2M,42,4670,2022-12-06,1.0427825450897217,0.5833962559700012
LSTM,10Y,2M,42,4680,2022-12-20,0.9712907671928406,0.6698697209358215
LSTM,10Y,2M,42,4690,2023-01-04,0.8990922570228577,0.6797860860824585
LSTM,10Y,2M,42,4700,2023-01-18,1.3206727504730225,0.7578687071800232
LSTM,10Y,2M,42,4710,2023-02-01,1.2716048955917358,0.801270067691803
LSTM,10Y,2M,42,4720,2023-02-15,1.197918176651001,0.5962810516357422
LSTM,10Y,2M,42,4730,2023-03-01,1.1365607976913452,0.4739329516887665
LSTM,10Y,2M,42,4740,2023-03-15,0.8649756908416748,0.45979389548301697
LSTM,10Y,2M,42,4750,2023-03-29,0.6783767342567444,0.3802426755428314
LSTM,10Y,2M,42,4760,2023-04-14,0.7650591135025024,0.4822462499141693
LSTM,10Y,2M,42,4770,2023-04-28,0.7655614614486694,0.5489421486854553
LSTM,10Y,2M,42,4780,2023-05-12,0.8583202362060547,0.5832666158676147
LSTM,10Y,2M,42,4790,2023-05-26,0.8697854280471802,0.5697997808456421
LSTM,10Y,2M,42,4800,2023-06-09,0.9076536893844604,0.6287527680397034
LSTM,10Y,2M,42,4810,2023-06-23,0.990782618522644,0.6581599712371826
LSTM,10Y,2M,42,4820,2023-07-07,0.8967417478561401,0.6068719625473022
LSTM,10Y,2M,42,4830,2023-07-21,0.8837112784385681,0.4471096694469452
LSTM,10Y,2M,42,4840,2023-08-04,0.7792428135871887,0.4654770791530609
LSTM,10Y,2M,42,4850,2023-08-18,0.7675881385803223,0.4047437012195587
LSTM,10Y,2M,42,4860,2023-09-01,0.8042158484458923,0.4985085427761078
LSTM,10Y,2M,42,4870,2023-09-15,0.8798949718475342,0.7223461270332336
LSTM,10Y,2M,42,4880,2023-09-29,0.8115138411521912,0.5011084675788879
LSTM,10Y,2M,42,4890,2023-10-13,0.7100791931152344,0.49525517225265503
LSTM,10Y,2M,42,4900,2023-10-27,0.6854464411735535,0.38248738646507263
LSTM,10Y,2M,42,4910,2023-11-10,0.5492656230926514,0.28834226727485657
LSTM,10Y,2M,42,4920,2023-11-24,0.6552475094795227,0.36907055974006653
LSTM,10Y,2M,42,4930,2023-12-08,0.6340654492378235,0.2645416557788849
LSTM,10Y,2M,42,4940,2023-12-22,0.6904118657112122,0.37446698546409607
LSTM,10Y,2M,42,4950,2024-01-10,0.6799646615982056,0.38106438517570496
LSTM,10Y,2M,42,4960,2024-01-24,0.601300835609436,0.38300198316574097
LSTM,10Y,2M,42,4970,2024-02-07,0.6049413084983826,0.37231290340423584
LSTM,10Y,2M,42,4980,2024-02-21,0.6578066349029541,0.3764868378639221
LSTM,10Y,2M,42,4990,2024-03-06,0.7019913792610168,0.39347073435783386
LSTM,10Y,2M,42,5000,2024-03-20,0.6835086941719055,0.45392853021621704
LSTM,10Y,2M,42,5010,2024-04-05,0.6999161243438721,0.4418133497238159
LSTM,10Y,2M,42,5020,2024-04-19,0.8854421973228455,0.5438799262046814
LSTM,10Y,2M,42,5030,2024-05-03,0.8174042105674744,0.5602907538414001
LSTM,10Y,2M,42,5040,2024-05-17,0.8920214772224426,0.6284151077270508
LSTM,10Y,2M,42,5050,2024-05-31,0.9840452075004578,0.7783748507499695
LSTM,10Y,2M,42,5060,2024-06-14,1.009739875793457,0.7234986424446106
LSTM,10Y,2M,42,5070,2024-06-28,1.010226845741272,0.6122139692306519
LSTM,10Y,2M,42,5080,2024-07-12,1.0713682174682617,0.7267778515815735
LSTM,10Y,2M,42,5090,2024-07-26,1.0425466299057007,0.5921269059181213
LSTM,10Y,2M,42,5100,2024-08-09,0.9196264147758484,0.5771880149841309
LSTM,10Y,2M,42,5110,2024-08-23,0.9544385075569153,0.5960401296615601
LSTM,10Y,2M,42,5120,2024-09-06,0.9203695058822632,0.6624181270599365
LSTM,10Y,2M,42,5130,2024-09-20,0.9900205135345459,0.6867363452911377
LSTM,10Y,2M,42,5140,2024-10-04,0.895946204662323,0.6660768985748291
LSTM,10Y,2M,42,5150,2024-10-18,0.8326570391654968,0.6372069120407104
LSTM,10Y,2M,42,5160,2024-11-01,0.8172499537467957,0.5830637216567993
LSTM,10Y,2M,42,5170,2024-11-15,0.7421713471412659,0.5326597094535828
LSTM,10Y,2M,42,5180,2024-11-29,0.7321666479110718,0.45320865511894226
LSTM,10Y,2M,42,5190,2024-12-13,0.8205513954162598,0.46917736530303955
LSTM,10Y,2M,42,5200,2024-12-31,0.8215852379798889,0.4500309228897095
LSTM,10Y,2M,42,5210,2025-01-15,1.006018877029419,0.6434065103530884
LSTM,10Y,2M,42,5220,2025-01-29,1.0298702716827393,0.7674970030784607
LSTM,10Y,2M,42,5230,2025-02-12,1.7962504625320435,1.0409952402114868
LSTM,10Y,2M,42,5240,2025-02-26,1.8524017333984375,1.0106205940246582
