model,Date,rel_day,error,event_name
LSTM1Y,2021-11-18,-43.0,0.48826465,Ukraine War / Energy Shock
LSTM1Y,2021-11-19,-42.0,0.6964392,Ukraine War / Energy Shock
LSTM1Y,2021-11-22,-41.0,0.49409863,Ukraine War / Energy Shock
LSTM1Y,2021-11-23,-40.0,1.3142698,Ukraine War / Energy Shock
LSTM1Y,2021-11-24,-39.0,0.2450489,Ukraine War / Energy Shock
LSTM1Y,2021-11-25,-38.0,-0.34188068,Ukraine War / Energy Shock
LSTM1Y,2021-11-26,-37.0,4.8457,Ukraine War / Energy Shock
LSTM1Y,2021-11-29,-36.0,-0.32797667,Ukraine War / Energy Shock
LSTM1Y,2021-11-30,-35.0,1.2585409,Ukraine War / Energy Shock
LSTM1Y,2021-12-01,-34.0,-2.7634451,Ukraine War / Energy Shock
LSTM1Y,2021-12-02,-33.0,1.8611429,Ukraine War / Energy Shock
LSTM1Y,2021-12-03,-32.0,0.7558163,Ukraine War / Energy Shock
LSTM1Y,2021-12-06,-31.0,-1.3128893,Ukraine War / Energy Shock
LSTM1Y,2021-12-07,-30.0,-3.3178716,Ukraine War / Energy Shock
LSTM1Y,2021-12-08,-29.0,1.0294589,Ukraine War / Energy Shock
LSTM1Y,2021-12-09,-28.0,0.6470612,Ukraine War / Energy Shock
LSTM1Y,2021-12-10,-27.0,0.27733338,Ukraine War / Energy Shock
LSTM1Y,2021-12-13,-26.0,0.4225704,Ukraine War / Energy Shock
LSTM1Y,2021-12-14,-25.0,0.96155864,Ukraine War / Energy Shock
LSTM1Y,2021-12-15,-24.0,-0.33653757,Ukraine War / Energy Shock
LSTM1Y,2021-12-16,-23.0,-0.9763386,Ukraine War / Energy Shock
LSTM1Y,2021-12-17,-22.0,1.005666,Ukraine War / Energy Shock
LSTM1Y,2021-12-20,-21.0,1.3576169,Ukraine War / Energy Shock
LSTM1Y,2021-12-21,-20.0,-1.5592915,Ukraine War / Energy Shock
LSTM1Y,2021-12-22,-19.0,-0.96242726,Ukraine War / Energy Shock
LSTM1Y,2021-12-23,-18.0,-1.1132312,Ukraine War / Energy Shock
LSTM1Y,2021-12-24,-17.0,0.2216489,Ukraine War / Energy Shock
LSTM1Y,2021-12-27,-16.0,-0.6590392,Ukraine War / Energy Shock
LSTM1Y,2021-12-28,-15.0,-0.4802625,Ukraine War / Energy Shock
LSTM1Y,2021-12-29,-14.0,0.75062793,Ukraine War / Energy Shock
LSTM1Y,2021-12-30,-13.0,-0.45746467,Ukraine War / Energy Shock
LSTM1Y,2021-12-31,-12.0,0.28652394,Ukraine War / Energy Shock
LSTM1Y,2022-01-03,-11.0,-0.6396774,Ukraine War / Energy Shock
LSTM1Y,2022-01-04,-10.0,-0.7303911,Ukraine War / Energy Shock
LSTM1Y,2022-01-05,-9.0,-0.5159473,Ukraine War / Energy Shock
LSTM1Y,2022-01-06,-8.0,1.6081337,Ukraine War / Energy Shock
LSTM1Y,2022-01-07,-7.0,0.506203,Ukraine War / Energy Shock
LSTM1Y,2022-01-10,-6.0,1.617124,Ukraine War / Energy Shock
LSTM1Y,2022-01-11,-5.0,-0.88429165,Ukraine War / Energy Shock
LSTM1Y,2022-01-12,-4.0,-0.7891515,Ukraine War / Energy Shock
LSTM1Y,2022-01-13,-3.0,0.07483502,Ukraine War / Energy Shock
LSTM1Y,2022-01-14,-2.0,1.126088,Ukraine War / Energy Shock
LSTM1Y,2022-01-17,-1.0,-0.6430717,Ukraine War / Energy Shock
LSTM1Y,2022-01-18,0.0,1.0771484,Ukraine War / Energy Shock
LSTM1Y,2022-01-19,1.0,-0.20288596,Ukraine War / Energy Shock
LSTM1Y,2022-01-20,2.0,-0.70439863,Ukraine War / Energy Shock
LSTM1Y,2022-01-21,3.0,1.6905074,Ukraine War / Energy Shock
LSTM1Y,2022-01-24,4.0,4.235214,Ukraine War / Energy Shock
LSTM1Y,2022-01-25,5.0,-0.46157363,Ukraine War / Energy Shock
LSTM1Y,2022-01-26,6.0,-2.0563774,Ukraine War / Energy Shock
LSTM1Y,2022-01-27,7.0,-0.4528911,Ukraine War / Energy Shock
LSTM1Y,2022-01-28,8.0,1.1663094,Ukraine War / Energy Shock
LSTM1Y,2022-01-31,9.0,-0.872236,Ukraine War / Energy Shock
LSTM1Y,2022-02-01,10.0,-1.1705068,Ukraine War / Energy Shock
LSTM1Y,2022-02-02,11.0,0.17368995,Ukraine War / Energy Shock
LSTM1Y,2022-02-03,12.0,1.9582925,Ukraine War / Energy Shock
LSTM1Y,2022-02-04,13.0,1.2820991,Ukraine War / Energy Shock
LSTM1Y,2022-02-07,14.0,-0.79829144,Ukraine War / Energy Shock
LSTM1Y,2022-02-08,15.0,-0.23083739,Ukraine War / Energy Shock
LSTM1Y,2022-02-09,16.0,-1.8287385,Ukraine War / Energy Shock
LSTM1Y,2022-02-10,17.0,0.18444896,Ukraine War / Energy Shock
LSTM1Y,2022-02-11,18.0,0.97336006,Ukraine War / Energy Shock
LSTM1Y,2022-02-14,19.0,2.1629953,Ukraine War / Energy Shock
LSTM1Y,2022-02-15,20.0,-2.0364249,Ukraine War / Energy Shock
LSTM1Y,2022-02-16,21.0,0.20875761,Ukraine War / Energy Shock
LSTM1Y,2022-02-17,22.0,0.6167319,Ukraine War / Energy Shock
LSTM1Y,2022-02-18,23.0,0.9927926,Ukraine War / Energy Shock
LSTM1Y,2022-02-21,24.0,2.174158,Ukraine War / Energy Shock
LSTM1Y,2022-02-22,25.0,-0.0031279554,Ukraine War / Energy Shock
LSTM1Y,2022-02-23,26.0,0.360232,Ukraine War / Energy Shock
LSTM1Y,2022-02-24,27.0,3.6567695,Ukraine War / Energy Shock
LSTM1Y,2022-02-25,28.0,-3.7021728,Ukraine War / Energy Shock
LSTM1Y,2022-02-28,29.0,1.2439402,Ukraine War / Energy Shock
LSTM1Y,2022-03-01,30.0,4.057377,Ukraine War / Energy Shock
LSTM1Y,2022-03-02,31.0,-1.4959742,Ukraine War / Energy Shock
LSTM1Y,2022-03-03,32.0,1.9932314,Ukraine War / Energy Shock
LSTM1Y,2022-03-04,33.0,4.984624,Ukraine War / Energy Shock
LSTM1Y,2022-03-07,34.0,1.0812962,Ukraine War / Energy Shock
LSTM1Y,2022-03-08,35.0,0.15581357,Ukraine War / Energy Shock
LSTM1Y,2022-03-09,36.0,-7.466835,Ukraine War / Energy Shock
LSTM1Y,2022-03-10,37.0,3.211159,Ukraine War / Energy Shock
LSTM1Y,2022-03-11,38.0,-0.85971904,Ukraine War / Energy Shock
LSTM1Y,2022-03-14,39.0,-1.5576929,Ukraine War / Energy Shock
LSTM1Y,2022-03-15,40.0,0.17966706,Ukraine War / Energy Shock
LSTM1Y,2022-03-16,41.0,-3.9372802,Ukraine War / Energy Shock
LSTM1Y,2022-03-17,42.0,0.12323375,Ukraine War / Energy Shock
LSTM1Y,2022-03-18,43.0,-0.43800423,Ukraine War / Energy Shock
LSTM1Y,2022-03-21,44.0,0.53991604,Ukraine War / Energy Shock
LSTM1Y,2022-03-22,45.0,-1.1500895,Ukraine War / Energy Shock
LSTM1Y,2022-03-23,46.0,1.4840276,Ukraine War / Energy Shock
LSTM1Y,2022-03-24,47.0,0.15069321,Ukraine War / Energy Shock
LSTM1Y,2022-03-25,48.0,-0.022759035,Ukraine War / Energy Shock
LSTM1Y,2022-03-28,49.0,-0.43079004,Ukraine War / Energy Shock
LSTM1Y,2022-03-29,50.0,-2.8508387,Ukraine War / Energy Shock
LSTM1Y,2022-03-30,51.0,1.1767985,Ukraine War / Energy Shock
LSTM1Y,2022-03-31,52.0,1.4811991,Ukraine War / Energy Shock
LSTM1Y,2022-04-01,53.0,-0.2908821,Ukraine War / Energy Shock
LSTM1Y,2022-04-04,54.0,-0.7761487,Ukraine War / Energy Shock
LSTM1Y,2022-04-05,55.0,0.8721917,Ukraine War / Energy Shock
LSTM1Y,2022-04-06,56.0,2.4275675,Ukraine War / Energy Shock
LSTM1Y,2022-04-07,57.0,0.69096744,Ukraine War / Energy Shock
LSTM1Y,2022-04-08,58.0,-1.4259074,Ukraine War / Energy Shock
LSTM1Y,2022-04-11,59.0,0.51217866,Ukraine War / Energy Shock
LSTM1Y,2022-04-12,60.0,0.3109331,Ukraine War / Energy Shock
LSTM1Y,2022-04-13,61.0,0.09256765,Ukraine War / Energy Shock
LSTM1Y,2022-04-14,62.0,-0.53573084,Ukraine War / Energy Shock
LSTM1Y,2022-04-19,63.0,0.5084596,Ukraine War / Energy Shock
LSTM1Y,2022-04-20,64.0,-1.6643726,Ukraine War / Energy Shock
LSTM1Y,2022-04-21,65.0,-0.7533907,Ukraine War / Energy Shock
LSTM1Y,2022-04-22,66.0,2.2986937,Ukraine War / Energy Shock
LSTM1Y,2022-04-25,67.0,2.1928203,Ukraine War / Energy Shock
LSTM1Y,2022-04-26,68.0,1.0435482,Ukraine War / Energy Shock
LSTM1Y,2022-04-27,69.0,-0.37016305,Ukraine War / Energy Shock
LSTM1Y,2022-04-28,70.0,-1.1211584,Ukraine War / Energy Shock
LSTM1Y,2022-04-29,71.0,-0.6933945,Ukraine War / Energy Shock
LSTM1Y,2022-05-02,72.0,1.8726586,Ukraine War / Energy Shock
LSTM1Y,2022-05-03,73.0,-0.73118275,Ukraine War / Energy Shock
LSTM1Y,2022-05-04,74.0,1.0346106,Ukraine War / Energy Shock
LSTM1Y,2022-05-05,75.0,0.74884444,Ukraine War / Energy Shock
LSTM1Y,2022-05-06,76.0,1.864545,Ukraine War / Energy Shock
LSTM1Y,2022-05-09,77.0,2.8734415,Ukraine War / Energy Shock
LSTM1Y,2022-05-10,78.0,-0.70362395,Ukraine War / Energy Shock
LSTM1Y,2022-05-11,79.0,-2.55769,Ukraine War / Energy Shock
LSTM1Y,2022-05-12,80.0,0.9319809,Ukraine War / Energy Shock
LSTM1Y,2022-05-13,81.0,-2.5023854,Ukraine War / Energy Shock
LSTM1Y,2022-05-16,82.0,0.47404832,Ukraine War / Energy Shock
LSTM1Y,2022-05-17,83.0,-1.495675,Ukraine War / Energy Shock
LSTM1Y,2022-05-18,84.0,1.4148879,Ukraine War / Energy Shock
LSTM1Y,2022-05-19,85.0,1.4088163,Ukraine War / Energy Shock
LSTM1Y,2022-05-20,86.0,-0.44638714,Ukraine War / Energy Shock
LSTM1Y,2022-05-23,87.0,-1.3821385,Ukraine War / Energy Shock
LSTM1Y,2022-05-24,88.0,1.6724207,Ukraine War / Energy Shock
LSTM1Y,2022-05-25,89.0,-0.7568501,Ukraine War / Energy Shock
LSTM1Y,2022-05-26,90.0,-1.723111,Ukraine War / Energy Shock
LSTM1Y,2022-05-27,91.0,-1.808966,Ukraine War / Energy Shock
LSTM1Y,2022-05-30,92.0,-0.8530704,Ukraine War / Energy Shock
LSTM1Y,2022-05-31,93.0,1.3715707,Ukraine War / Energy Shock
LSTM1Y,2022-06-01,94.0,0.76939183,Ukraine War / Energy Shock
LSTM1Y,2022-06-02,95.0,-0.9077962,Ukraine War / Energy Shock
LSTM1Y,2022-06-03,96.0,0.3068363,Ukraine War / Energy Shock
LSTM1Y,2022-06-06,97.0,-1.4419081,Ukraine War / Energy Shock
LSTM1Y,2022-06-07,98.0,0.8361657,Ukraine War / Energy Shock
LSTM1Y,2022-06-08,99.0,0.46367463,Ukraine War / Energy Shock
LSTM1Y,2022-06-09,100.0,1.7370322,Ukraine War / Energy Shock
LSTM1Y,2022-06-10,101.0,3.384875,Ukraine War / Energy Shock
LSTM1Y,2022-06-13,102.0,2.666699,Ukraine War / Energy Shock
LSTM1Y,2022-06-14,103.0,0.7762012,Ukraine War / Energy Shock
LSTM1Y,2022-06-15,104.0,-1.6132382,Ukraine War / Energy Shock
LSTM1Y,2022-06-16,105.0,2.9654827,Ukraine War / Energy Shock
LSTM1Y,2022-06-17,106.0,-0.32447556,Ukraine War / Energy Shock
LSTM1Y,2022-06-20,107.0,-0.83079195,Ukraine War / Energy Shock
LSTM1Y,2022-06-21,108.0,-0.67384017,Ukraine War / Energy Shock
LSTM1Y,2022-06-22,109.0,0.8652628,Ukraine War / Energy Shock
LSTM1Y,2022-06-23,110.0,0.84048176,Ukraine War / Energy Shock
LSTM1Y,2022-06-24,111.0,-2.8170745,Ukraine War / Energy Shock
LSTM1Y,2022-06-27,112.0,-0.16860959,Ukraine War / Energy Shock
LSTM1Y,2022-06-28,113.0,-0.2904568,Ukraine War / Energy Shock
LSTM1Y,2022-06-29,114.0,0.97285664,Ukraine War / Energy Shock
LSTM1Y,2022-06-30,115.0,1.6792908,Ukraine War / Energy Shock
LSTM1Y,2022-07-01,116.0,0.17287803,Ukraine War / Energy Shock
LSTM1Y,2022-07-04,117.0,-0.075309195,Ukraine War / Energy Shock
LSTM1Y,2022-07-05,118.0,2.676016,Ukraine War / Energy Shock
LSTM1Y,2022-07-06,119.0,-1.7978758,Ukraine War / Energy Shock
LSTM1Y,2022-07-07,120.0,-1.9596992,Ukraine War / Energy Shock
LSTM1Y,2022-07-08,121.0,-0.53430456,Ukraine War / Energy Shock
LSTM1Y,2022-07-11,122.0,0.9793281,Ukraine War / Energy Shock
LSTM1Y,2022-07-12,123.0,-0.45621482,Ukraine War / Energy Shock
LSTM1Y,2022-07-13,124.0,1.0008192,Ukraine War / Energy Shock
LSTM1Y,2022-07-14,125.0,1.6734321,Ukraine War / Energy Shock
LSTM1Y,2022-07-15,126.0,-2.3658292,Ukraine War / Energy Shock
LSTM1Y,2022-07-18,127.0,-0.98975676,Ukraine War / Energy Shock
LSTM1Y,2022-07-19,128.0,-2.1545815,Ukraine War / Energy Shock
LSTM1Y,2022-07-20,129.0,0.13764594,Ukraine War / Energy Shock
LSTM1Y,2022-07-21,130.0,-0.31767622,Ukraine War / Energy Shock
LSTM1Y,2022-07-22,131.0,0.058830395,Ukraine War / Energy Shock
LSTM1Y,2022-07-25,132.0,-0.16303003,Ukraine War / Energy Shock
LSTM1Y,2022-07-26,133.0,0.8204945,Ukraine War / Energy Shock
LSTM1Y,2022-07-27,134.0,-0.91818875,Ukraine War / Energy Shock
LSTM1Y,2022-07-28,135.0,-1.1700913,Ukraine War / Energy Shock
LSTM1Y,2022-07-29,136.0,-1.4044313,Ukraine War / Energy Shock
LSTM1Y,2022-08-01,137.0,0.12117846,Ukraine War / Energy Shock
LSTM1Y,2022-08-02,138.0,0.7656628,Ukraine War / Energy Shock
LSTM1Y,2022-08-03,139.0,-1.1768162,Ukraine War / Energy Shock
MLP10Y,2021-07-06,-140.0,0.88470066,Ukraine War / Energy Shock
MLP10Y,2021-07-07,-139.0,-0.46244603,Ukraine War / Energy Shock
MLP10Y,2021-07-08,-138.0,2.029136,Ukraine War / Energy Shock
MLP10Y,2021-07-09,-137.0,-2.131062,Ukraine War / Energy Shock
MLP10Y,2021-07-12,-136.0,-0.57323307,Ukraine War / Energy Shock
MLP10Y,2021-07-13,-135.0,0.15263104,Ukraine War / Energy Shock
MLP10Y,2021-07-14,-134.0,-0.25726312,Ukraine War / Energy Shock
MLP10Y,2021-07-15,-133.0,1.0271496,Ukraine War / Energy Shock
MLP10Y,2021-07-16,-132.0,0.67059505,Ukraine War / Energy Shock
MLP10Y,2021-07-19,-131.0,2.4911869,Ukraine War / Energy Shock
MLP10Y,2021-07-20,-130.0,-1.078675,Ukraine War / Energy Shock
MLP10Y,2021-07-21,-129.0,-1.8475102,Ukraine War / Energy Shock
MLP10Y,2021-07-22,-128.0,-0.6719606,Ukraine War / Energy Shock
MLP10Y,2021-07-23,-127.0,-1.0252047,Ukraine War / Energy Shock
MLP10Y,2021-07-26,-126.0,0.2686832,Ukraine War / Energy Shock
MLP10Y,2021-07-27,-125.0,0.79270077,Ukraine War / Energy Shock
MLP10Y,2021-07-28,-124.0,-1.0111619,Ukraine War / Energy Shock
MLP10Y,2021-07-29,-123.0,-0.24166466,Ukraine War / Energy Shock
MLP10Y,2021-07-30,-122.0,0.13893461,Ukraine War / Energy Shock
MLP10Y,2021-08-02,-121.0,-0.89717454,Ukraine War / Energy Shock
MLP10Y,2021-08-03,-120.0,0.21493772,Ukraine War / Energy Shock
MLP10Y,2021-08-04,-119.0,-0.8759433,Ukraine War / Energy Shock
MLP10Y,2021-08-05,-118.0,-0.48427236,Ukraine War / Energy Shock
MLP10Y,2021-08-06,-117.0,-0.3627434,Ukraine War / Energy Shock
MLP10Y,2021-08-09,-116.0,0.015356481,Ukraine War / Energy Shock
MLP10Y,2021-08-10,-115.0,-0.20465851,Ukraine War / Energy Shock
MLP10Y,2021-08-11,-114.0,-0.5296043,Ukraine War / Energy Shock
MLP10Y,2021-08-12,-113.0,-0.010532558,Ukraine War / Energy Shock
MLP10Y,2021-08-13,-112.0,-0.22370875,Ukraine War / Energy Shock
MLP10Y,2021-08-16,-111.0,0.61507666,Ukraine War / Energy Shock
MLP10Y,2021-08-17,-110.0,0.12773861,Ukraine War / Energy Shock
MLP10Y,2021-08-18,-109.0,0.012211025,Ukraine War / Energy Shock
MLP10Y,2021-08-19,-108.0,1.3710558,Ukraine War / Energy Shock
MLP10Y,2021-08-20,-107.0,-0.9689902,Ukraine War / Energy Shock
MLP10Y,2021-08-23,-106.0,-0.72978956,Ukraine War / Energy Shock
MLP10Y,2021-08-24,-105.0,-0.020817472,Ukraine War / Energy Shock
MLP10Y,2021-08-25,-104.0,0.103847705,Ukraine War / Energy Shock
MLP10Y,2021-08-26,-103.0,0.37995344,Ukraine War / Energy Shock
MLP10Y,2021-08-27,-102.0,-0.5258693,Ukraine War / Energy Shock
MLP10Y,2021-08-30,-101.0,0.028948203,Ukraine War / Energy Shock
MLP10Y,2021-08-31,-100.0,-0.15048848,Ukraine War / Energy Shock
MLP10Y,2021-09-01,-99.0,-1.1240633,Ukraine War / Energy Shock
MLP10Y,2021-09-02,-98.0,-0.5785341,Ukraine War / Energy Shock
MLP10Y,2021-09-03,-97.0,1.0081928,Ukraine War / Energy Shock
MLP10Y,2021-09-06,-96.0,-0.9777925,Ukraine War / Energy Shock
MLP10Y,2021-09-07,-95.0,0.4054485,Ukraine War / Energy Shock
MLP10Y,2021-09-08,-94.0,0.96285653,Ukraine War / Energy Shock
MLP10Y,2021-09-09,-93.0,0.12577635,Ukraine War / Energy Shock
MLP10Y,2021-09-10,-92.0,-0.0051170737,Ukraine War / Energy Shock
MLP10Y,2021-09-13,-91.0,-0.42089993,Ukraine War / Energy Shock
MLP10Y,2021-09-14,-90.0,-0.15929085,Ukraine War / Energy Shock
MLP10Y,2021-09-15,-89.0,1.3125291,Ukraine War / Energy Shock
MLP10Y,2021-09-16,-88.0,-0.45919102,Ukraine War / Energy Shock
MLP10Y,2021-09-17,-87.0,0.92421496,Ukraine War / Energy Shock
MLP10Y,2021-09-20,-86.0,2.1172159,Ukraine War / Energy Shock
MLP10Y,2021-09-21,-85.0,-1.3727574,Ukraine War / Energy Shock
MLP10Y,2021-09-22,-84.0,-1.3650429,Ukraine War / Energy Shock
MLP10Y,2021-09-23,-83.0,-1.0175775,Ukraine War / Energy Shock
MLP10Y,2021-09-24,-82.0,0.78238344,Ukraine War / Energy Shock
MLP10Y,2021-09-27,-81.0,-0.3035221,Ukraine War / Energy Shock
MLP10Y,2021-09-28,-80.0,2.8154867,Ukraine War / Energy Shock
MLP10Y,2021-09-29,-79.0,-0.46354833,Ukraine War / Energy Shock
MLP10Y,2021-09-30,-78.0,0.79697204,Ukraine War / Energy Shock
MLP10Y,2021-10-01,-77.0,0.028186977,Ukraine War / Energy Shock
MLP10Y,2021-10-04,-76.0,0.9451689,Ukraine War / Energy Shock
MLP10Y,2021-10-05,-75.0,-1.5531154,Ukraine War / Energy Shock
MLP10Y,2021-10-06,-74.0,1.4208462,Ukraine War / Energy Shock
MLP10Y,2021-10-07,-73.0,-1.9494637,Ukraine War / Energy Shock
MLP10Y,2021-10-08,-72.0,0.7019033,Ukraine War / Energy Shock
MLP10Y,2021-10-11,-71.0,-0.15107055,Ukraine War / Energy Shock
MLP10Y,2021-10-12,-70.0,0.4841011,Ukraine War / Energy Shock
MLP10Y,2021-10-13,-69.0,-0.6997401,Ukraine War / Energy Shock
MLP10Y,2021-10-14,-68.0,-1.7100729,Ukraine War / Energy Shock
MLP10Y,2021-10-15,-67.0,-0.77538717,Ukraine War / Energy Shock
MLP10Y,2021-10-18,-66.0,0.7300661,Ukraine War / Energy Shock
MLP10Y,2021-10-19,-65.0,-0.48052448,Ukraine War / Energy Shock
MLP10Y,2021-10-20,-64.0,-0.17451409,Ukraine War / Energy Shock
MLP10Y,2021-10-21,-63.0,0.33697566,Ukraine War / Energy Shock
MLP10Y,2021-10-22,-62.0,-0.778141,Ukraine War / Energy Shock
MLP10Y,2021-10-25,-61.0,-0.035194196,Ukraine War / Energy Shock
MLP10Y,2021-10-26,-60.0,-0.9046725,Ukraine War / Energy Shock
MLP10Y,2021-10-27,-59.0,0.19385855,Ukraine War / Energy Shock
MLP10Y,2021-10-28,-58.0,-0.50405675,Ukraine War / Energy Shock
MLP10Y,2021-10-29,-57.0,-0.44388127,Ukraine War / Energy Shock
MLP10Y,2021-11-01,-56.0,-0.62289256,Ukraine War / Energy Shock
MLP10Y,2021-11-02,-55.0,-0.15068887,Ukraine War / Energy Shock
MLP10Y,2021-11-03,-54.0,-0.47846663,Ukraine War / Energy Shock
MLP10Y,2021-11-04,-53.0,-0.37840784,Ukraine War / Energy Shock
MLP10Y,2021-11-05,-52.0,-0.73517025,Ukraine War / Energy Shock
MLP10Y,2021-11-08,-51.0,0.16083828,Ukraine War / Energy Shock
MLP10Y,2021-11-09,-50.0,0.08953922,Ukraine War / Energy Shock
MLP10Y,2021-11-10,-49.0,-0.12830958,Ukraine War / Energy Shock
MLP10Y,2021-11-11,-48.0,-0.07747772,Ukraine War / Energy Shock
MLP10Y,2021-11-12,-47.0,0.05489123,Ukraine War / Energy Shock
MLP10Y,2021-11-15,-46.0,-0.38799277,Ukraine War / Energy Shock
MLP10Y,2021-11-16,-45.0,-0.7609956,Ukraine War / Energy Shock
MLP10Y,2021-11-17,-44.0,0.037617303,Ukraine War / Energy Shock
MLP10Y,2021-11-18,-43.0,0.693099,Ukraine War / Energy Shock
MLP10Y,2021-11-19,-42.0,0.44478726,Ukraine War / Energy Shock
MLP10Y,2021-11-22,-41.0,0.74198294,Ukraine War / Energy Shock
MLP10Y,2021-11-23,-40.0,1.4186006,Ukraine War / Energy Shock
MLP10Y,2021-11-24,-39.0,0.13253249,Ukraine War / Energy Shock
MLP10Y,2021-11-25,-38.0,-0.35198802,Ukraine War / Energy Shock
MLP10Y,2021-11-26,-37.0,4.5714645,Ukraine War / Energy Shock
MLP10Y,2021-11-29,-36.0,-0.60337174,Ukraine War / Energy Shock
MLP10Y,2021-11-30,-35.0,0.8397602,Ukraine War / Energy Shock
MLP10Y,2021-12-01,-34.0,-3.0871143,Ukraine War / Energy Shock
MLP10Y,2021-12-02,-33.0,1.5466874,Ukraine War / Energy Shock
MLP10Y,2021-12-03,-32.0,0.35066932,Ukraine War / Energy Shock
MLP10Y,2021-12-06,-31.0,-0.6320626,Ukraine War / Energy Shock
MLP10Y,2021-12-07,-30.0,-3.6741414,Ukraine War / Energy Shock
MLP10Y,2021-12-08,-29.0,1.1443143,Ukraine War / Energy Shock
MLP10Y,2021-12-09,-28.0,0.35487515,Ukraine War / Energy Shock
MLP10Y,2021-12-10,-27.0,0.7612862,Ukraine War / Energy Shock
MLP10Y,2021-12-13,-26.0,0.8400248,Ukraine War / Energy Shock
MLP10Y,2021-12-14,-25.0,0.20773023,Ukraine War / Energy Shock
MLP10Y,2021-12-15,-24.0,-0.48969612,Ukraine War / Energy Shock
MLP10Y,2021-12-16,-23.0,-1.2650986,Ukraine War / Energy Shock
MLP10Y,2021-12-17,-22.0,1.0512033,Ukraine War / Energy Shock
MLP10Y,2021-12-20,-21.0,1.3507868,Ukraine War / Energy Shock
MLP10Y,2021-12-21,-20.0,-1.7863302,Ukraine War / Energy Shock
MLP10Y,2021-12-22,-19.0,-1.0395981,Ukraine War / Energy Shock
MLP10Y,2021-12-23,-18.0,-1.0716275,Ukraine War / Energy Shock
MLP10Y,2021-12-24,-17.0,0.45325333,Ukraine War / Energy Shock
MLP10Y,2021-12-27,-16.0,-0.74925923,Ukraine War / Energy Shock
MLP10Y,2021-12-28,-15.0,-0.43760055,Ukraine War / Energy Shock
MLP10Y,2021-12-29,-14.0,0.50000256,Ukraine War / Energy Shock
MLP10Y,2021-12-30,-13.0,-0.440297,Ukraine War / Energy Shock
MLP10Y,2021-12-31,-12.0,-0.16253012,Ukraine War / Energy Shock
MLP10Y,2022-01-03,-11.0,-0.5255939,Ukraine War / Energy Shock
MLP10Y,2022-01-04,-10.0,-0.73811024,Ukraine War / Energy Shock
MLP10Y,2022-01-05,-9.0,-0.48081237,Ukraine War / Energy Shock
MLP10Y,2022-01-06,-8.0,1.2854052,Ukraine War / Energy Shock
MLP10Y,2022-01-07,-7.0,0.1616422,Ukraine War / Energy Shock
MLP10Y,2022-01-10,-6.0,1.5736842,Ukraine War / Energy Shock
MLP10Y,2022-01-11,-5.0,-0.5812017,Ukraine War / Energy Shock
MLP10Y,2022-01-12,-4.0,-0.86860764,Ukraine War / Energy Shock
MLP10Y,2022-01-13,-3.0,-0.23472416,Ukraine War / Energy Shock
MLP10Y,2022-01-14,-2.0,1.3135799,Ukraine War / Energy Shock
MLP10Y,2022-01-17,-1.0,-0.65009457,Ukraine War / Energy Shock
MLP10Y,2022-01-18,0.0,1.0612355,Ukraine War / Energy Shock
MLP10Y,2022-01-19,1.0,-0.12811178,Ukraine War / Energy Shock
MLP10Y,2022-01-20,2.0,-0.89306104,Ukraine War / Energy Shock
MLP10Y,2022-01-21,3.0,1.5055406,Ukraine War / Energy Shock
MLP10Y,2022-01-24,4.0,4.455261,Ukraine War / Energy Shock
MLP10Y,2022-01-25,5.0,-0.61659634,Ukraine War / Energy Shock
MLP10Y,2022-01-26,6.0,-2.0716004,Ukraine War / Energy Shock
MLP10Y,2022-01-27,7.0,-0.19883937,Ukraine War / Energy Shock
MLP10Y,2022-01-28,8.0,1.3719901,Ukraine War / Energy Shock
MLP10Y,2022-01-31,9.0,-0.9495664,Ukraine War / Energy Shock
MLP10Y,2022-02-01,10.0,-1.168806,Ukraine War / Energy Shock
MLP10Y,2022-02-02,11.0,-0.041977216,Ukraine War / Energy Shock
MLP10Y,2022-02-03,12.0,1.9251813,Ukraine War / Energy Shock
MLP10Y,2022-02-04,13.0,1.1863902,Ukraine War / Energy Shock
MLP10Y,2022-02-07,14.0,-0.85264975,Ukraine War / Energy Shock
MLP10Y,2022-02-08,15.0,0.15953696,Ukraine War / Energy Shock
MLP10Y,2022-02-09,16.0,-1.9537736,Ukraine War / Energy Shock
MLP10Y,2022-02-10,17.0,0.080833115,Ukraine War / Energy Shock
MLP10Y,2022-02-11,18.0,0.48855078,Ukraine War / Energy Shock
MLP10Y,2022-02-14,19.0,1.8915645,Ukraine War / Energy Shock
MLP10Y,2022-02-15,20.0,-1.6429396,Ukraine War / Energy Shock
MLP10Y,2022-02-16,21.0,0.02380912,Ukraine War / Energy Shock
MLP10Y,2022-02-17,22.0,1.2028266,Ukraine War / Energy Shock
MLP10Y,2022-02-18,23.0,1.2215056,Ukraine War / Energy Shock
MLP10Y,2022-02-21,24.0,2.0897202,Ukraine War / Energy Shock
MLP10Y,2022-02-22,25.0,-0.03841818,Ukraine War / Energy Shock
MLP10Y,2022-02-23,26.0,0.39543116,Ukraine War / Energy Shock
MLP10Y,2022-02-24,27.0,3.7198944,Ukraine War / Energy Shock
MLP10Y,2022-02-25,28.0,-3.4399576,Ukraine War / Energy Shock
MLP10Y,2022-02-28,29.0,0.9978619,Ukraine War / Energy Shock
MLP10Y,2022-03-01,30.0,3.7901316,Ukraine War / Energy Shock
