Date,rel_day,error,model,event_name
2008-08-13,-37.0,2.5918105,LSTM1Y,2008 Financial Crisis
2008-08-14,-36.0,-0.36604872,LSTM1Y,2008 Financial Crisis
2008-08-15,-35.0,-0.5972012,LSTM1Y,2008 Financial Crisis
2008-08-18,-34.0,0.09994905,LSTM1Y,2008 Financial Crisis
2008-08-19,-33.0,2.8314276,LSTM1Y,2008 Financial Crisis
2008-08-20,-32.0,-0.6094539,LSTM1Y,2008 Financial Crisis
2008-08-21,-31.0,1.2653316,LSTM1Y,2008 Financial Crisis
2008-08-22,-30.0,-2.4247901,LSTM1Y,2008 Financial Crisis
2008-08-25,-29.0,0.83300996,LSTM1Y,2008 Financial Crisis
2008-08-26,-28.0,-0.714132,LSTM1Y,2008 Financial Crisis
2008-08-27,-27.0,0.1374279,LSTM1Y,2008 Financial Crisis
2008-08-28,-26.0,-1.4369545,LSTM1Y,2008 Financial Crisis
2008-08-29,-25.0,0.031654164,LSTM1Y,2008 Financial Crisis
2008-09-01,-24.0,0.10452573,LSTM1Y,2008 Financial Crisis
2008-09-02,-23.0,-1.599228,LSTM1Y,2008 Financial Crisis
2008-09-03,-22.0,1.9407932,LSTM1Y,2008 Financial Crisis
2008-09-04,-21.0,2.9215486,LSTM1Y,2008 Financial Crisis
2008-09-05,-20.0,2.6055715,LSTM1Y,2008 Financial Crisis
2008-09-08,-19.0,-3.313089,LSTM1Y,2008 Financial Crisis
2008-09-09,-18.0,0.36313924,LSTM1Y,2008 Financial Crisis
2008-09-10,-17.0,0.32814378,LSTM1Y,2008 Financial Crisis
2008-09-11,-16.0,0.45567232,LSTM1Y,2008 Financial Crisis
2008-09-12,-15.0,-1.8242244,LSTM1Y,2008 Financial Crisis
2008-09-15,-14.0,3.4828746,LSTM1Y,2008 Financial Crisis
2008-09-16,-13.0,1.4460804,LSTM1Y,2008 Financial Crisis
2008-09-17,-12.0,1.4937875,LSTM1Y,2008 Financial Crisis
2008-09-18,-11.0,0.15732837,LSTM1Y,2008 Financial Crisis
2008-09-19,-10.0,-8.887359,LSTM1Y,2008 Financial Crisis
2008-09-22,-9.0,3.4572623,LSTM1Y,2008 Financial Crisis
2008-09-23,-8.0,1.3077857,LSTM1Y,2008 Financial Crisis
2008-09-24,-7.0,1.2535808,LSTM1Y,2008 Financial Crisis
2008-09-25,-6.0,-2.7245884,LSTM1Y,2008 Financial Crisis
2008-09-26,-5.0,2.0568936,LSTM1Y,2008 Financial Crisis
2008-09-29,-4.0,5.272024,LSTM1Y,2008 Financial Crisis
2008-09-30,-3.0,-1.8335764,LSTM1Y,2008 Financial Crisis
2008-10-01,-2.0,-1.7107878,LSTM1Y,2008 Financial Crisis
2008-10-02,-1.0,1.9999309,LSTM1Y,2008 Financial Crisis
2008-10-03,0.0,-4.1361003,LSTM1Y,2008 Financial Crisis
2008-10-06,1.0,8.383219,LSTM1Y,2008 Financial Crisis
2008-10-07,2.0,-0.9594164,LSTM1Y,2008 Financial Crisis
2008-10-08,3.0,6.000905,LSTM1Y,2008 Financial Crisis
2008-10-09,4.0,1.6951,LSTM1Y,2008 Financial Crisis
2008-10-10,5.0,6.2007914,LSTM1Y,2008 Financial Crisis
2008-10-13,6.0,-12.77202,LSTM1Y,2008 Financial Crisis
2008-10-14,7.0,-2.0786245,LSTM1Y,2008 Financial Crisis
2008-10-15,8.0,7.155603,LSTM1Y,2008 Financial Crisis
2008-10-16,9.0,5.9304953,LSTM1Y,2008 Financial Crisis
2008-10-17,10.0,-4.6949735,LSTM1Y,2008 Financial Crisis
2008-10-20,11.0,-3.4608974,LSTM1Y,2008 Financial Crisis
2008-10-21,12.0,0.60440487,LSTM1Y,2008 Financial Crisis
2008-10-22,13.0,5.3781896,LSTM1Y,2008 Financial Crisis
2008-10-23,14.0,-0.82338315,LSTM1Y,2008 Financial Crisis
2008-10-24,15.0,4.248953,LSTM1Y,2008 Financial Crisis
2008-10-27,16.0,0.14260411,LSTM1Y,2008 Financial Crisis
2008-10-28,17.0,-4.962182,LSTM1Y,2008 Financial Crisis
2008-10-29,18.0,-5.966673,LSTM1Y,2008 Financial Crisis
2008-10-30,19.0,-0.0054493546,LSTM1Y,2008 Financial Crisis
2008-10-31,20.0,-2.6950307,LSTM1Y,2008 Financial Crisis
2008-11-03,21.0,-0.7963408,LSTM1Y,2008 Financial Crisis
2008-11-04,22.0,-5.353026,LSTM1Y,2008 Financial Crisis
2008-11-05,23.0,1.5872765,LSTM1Y,2008 Financial Crisis
2008-11-06,24.0,6.7568164,LSTM1Y,2008 Financial Crisis
2008-11-07,25.0,-2.3508854,LSTM1Y,2008 Financial Crisis
2008-11-10,26.0,-0.6240839,LSTM1Y,2008 Financial Crisis
2008-11-11,27.0,4.716507,LSTM1Y,2008 Financial Crisis
2008-11-12,28.0,2.3848224,LSTM1Y,2008 Financial Crisis
2008-11-13,29.0,-1.4506929,LSTM1Y,2008 Financial Crisis
2008-11-14,30.0,-1.0686086,LSTM1Y,2008 Financial Crisis
2008-11-17,31.0,3.8839264,LSTM1Y,2008 Financial Crisis
2008-11-18,32.0,-1.1250137,LSTM1Y,2008 Financial Crisis
2008-11-19,33.0,3.6953328,LSTM1Y,2008 Financial Crisis
2008-11-20,34.0,1.453701,LSTM1Y,2008 Financial Crisis
2008-11-21,35.0,1.5757866,LSTM1Y,2008 Financial Crisis
2008-11-24,36.0,-11.835866,LSTM1Y,2008 Financial Crisis
2008-11-25,37.0,-0.7831275,LSTM1Y,2008 Financial Crisis
2008-11-26,38.0,0.44951582,LSTM1Y,2008 Financial Crisis
2008-11-27,39.0,-1.9432285,LSTM1Y,2008 Financial Crisis
2008-11-28,40.0,1.5118126,LSTM1Y,2008 Financial Crisis
2008-12-01,41.0,6.837675,LSTM1Y,2008 Financial Crisis
2008-12-02,42.0,-3.3889217,LSTM1Y,2008 Financial Crisis
2008-12-03,43.0,0.23340797,LSTM1Y,2008 Financial Crisis
2008-12-04,44.0,0.27464423,LSTM1Y,2008 Financial Crisis
2008-12-05,45.0,4.9528737,LSTM1Y,2008 Financial Crisis
2008-12-08,46.0,-8.311077,LSTM1Y,2008 Financial Crisis
2008-12-09,47.0,-0.9419426,LSTM1Y,2008 Financial Crisis
2008-12-10,48.0,-0.67298967,LSTM1Y,2008 Financial Crisis
2008-12-11,49.0,0.3990945,LSTM1Y,2008 Financial Crisis
2008-12-12,50.0,3.044889,LSTM1Y,2008 Financial Crisis
2008-12-15,51.0,0.360106,LSTM1Y,2008 Financial Crisis
2008-12-16,52.0,-2.0480642,LSTM1Y,2008 Financial Crisis
2008-12-17,53.0,1.4267949,LSTM1Y,2008 Financial Crisis
2008-12-18,54.0,0.5686143,LSTM1Y,2008 Financial Crisis
2008-12-19,55.0,0.59917533,LSTM1Y,2008 Financial Crisis
2008-12-22,56.0,1.1853793,LSTM1Y,2008 Financial Crisis
2008-12-23,57.0,0.95638925,LSTM1Y,2008 Financial Crisis
2008-12-24,58.0,0.10692258,LSTM1Y,2008 Financial Crisis
2008-12-29,59.0,-0.83754563,LSTM1Y,2008 Financial Crisis
2008-12-30,60.0,-2.154195,LSTM1Y,2008 Financial Crisis
2008-12-31,61.0,0.13331473,LSTM1Y,2008 Financial Crisis
2009-01-02,62.0,-3.5852757,LSTM1Y,2008 Financial Crisis
2009-01-05,63.0,-0.75328255,LSTM1Y,2008 Financial Crisis
2009-01-06,64.0,-0.85626984,LSTM1Y,2008 Financial Crisis
2009-01-07,65.0,1.2801882,LSTM1Y,2008 Financial Crisis
2009-01-08,66.0,1.4105294,LSTM1Y,2008 Financial Crisis
2009-01-09,67.0,2.2425709,LSTM1Y,2008 Financial Crisis
2009-01-12,68.0,1.4426647,LSTM1Y,2008 Financial Crisis
2009-01-13,69.0,1.35972,LSTM1Y,2008 Financial Crisis
2009-01-14,70.0,4.6596794,LSTM1Y,2008 Financial Crisis
2009-01-15,71.0,1.7738318,LSTM1Y,2008 Financial Crisis
2009-01-16,72.0,-2.749451,LSTM1Y,2008 Financial Crisis
2009-01-19,73.0,0.4179734,LSTM1Y,2008 Financial Crisis
2009-01-20,74.0,1.4477465,LSTM1Y,2008 Financial Crisis
2009-01-21,75.0,-0.313586,LSTM1Y,2008 Financial Crisis
2009-01-22,76.0,1.1685047,LSTM1Y,2008 Financial Crisis
2009-01-23,77.0,0.11079705,LSTM1Y,2008 Financial Crisis
2009-01-26,78.0,-4.9502106,LSTM1Y,2008 Financial Crisis
2009-01-27,79.0,0.122981474,LSTM1Y,2008 Financial Crisis
2009-01-28,80.0,-3.70807,LSTM1Y,2008 Financial Crisis
2009-01-29,81.0,2.8364239,LSTM1Y,2008 Financial Crisis
2009-01-30,82.0,1.3606921,LSTM1Y,2008 Financial Crisis
2009-02-02,83.0,1.6580292,LSTM1Y,2008 Financial Crisis
2009-02-03,84.0,-2.465996,LSTM1Y,2008 Financial Crisis
2009-02-04,85.0,-2.1129117,LSTM1Y,2008 Financial Crisis
2009-02-05,86.0,0.42153,LSTM1Y,2008 Financial Crisis
2009-02-06,87.0,-2.1959758,LSTM1Y,2008 Financial Crisis
2009-02-09,88.0,0.8441184,LSTM1Y,2008 Financial Crisis
2009-02-10,89.0,3.8811836,LSTM1Y,2008 Financial Crisis
2009-02-11,90.0,0.35829026,LSTM1Y,2008 Financial Crisis
2009-02-12,91.0,2.3698134,LSTM1Y,2008 Financial Crisis
2009-02-13,92.0,-1.1140879,LSTM1Y,2008 Financial Crisis
2009-02-16,93.0,1.6004357,LSTM1Y,2008 Financial Crisis
2009-02-17,94.0,3.1897538,LSTM1Y,2008 Financial Crisis
2009-02-18,95.0,-0.55535096,LSTM1Y,2008 Financial Crisis
2009-02-19,96.0,-0.49468625,LSTM1Y,2008 Financial Crisis
2009-02-20,97.0,3.5177076,LSTM1Y,2008 Financial Crisis
2009-02-23,98.0,0.41019118,LSTM1Y,2008 Financial Crisis
2009-02-24,99.0,0.04126811,LSTM1Y,2008 Financial Crisis
2009-02-25,100.0,-0.038062334,LSTM1Y,2008 Financial Crisis
2009-02-26,101.0,-4.4314117,LSTM1Y,2008 Financial Crisis
2009-02-27,102.0,1.8874464,LSTM1Y,2008 Financial Crisis
2009-03-02,103.0,3.6847007,LSTM1Y,2008 Financial Crisis
2009-03-03,104.0,0.18053687,LSTM1Y,2008 Financial Crisis
2009-03-04,105.0,-5.2249837,LSTM1Y,2008 Financial Crisis
2009-03-05,106.0,3.9657788,LSTM1Y,2008 Financial Crisis
2009-03-06,107.0,0.6881199,LSTM1Y,2008 Financial Crisis
2009-03-09,108.0,-0.8496722,LSTM1Y,2008 Financial Crisis
2009-03-10,109.0,-6.9967866,LSTM1Y,2008 Financial Crisis
2009-03-11,110.0,-0.9040723,LSTM1Y,2008 Financial Crisis
2009-03-12,111.0,-2.1620328,LSTM1Y,2008 Financial Crisis
2009-03-13,112.0,-0.29680783,LSTM1Y,2008 Financial Crisis
2009-03-16,113.0,-3.6876297,LSTM1Y,2008 Financial Crisis
2009-03-17,114.0,0.7644229,LSTM1Y,2008 Financial Crisis
2009-03-18,115.0,-0.6270243,LSTM1Y,2008 Financial Crisis
2009-03-19,116.0,-1.2712591,LSTM1Y,2008 Financial Crisis
2009-03-20,117.0,-0.9016958,LSTM1Y,2008 Financial Crisis
2009-03-23,118.0,-3.6049707,LSTM1Y,2008 Financial Crisis
2009-03-24,119.0,0.5233967,LSTM1Y,2008 Financial Crisis
2009-03-25,120.0,-1.204752,LSTM1Y,2008 Financial Crisis
2009-03-26,121.0,-0.7075801,LSTM1Y,2008 Financial Crisis
2009-03-27,122.0,2.2890162,LSTM1Y,2008 Financial Crisis
2009-03-30,123.0,5.1484375,LSTM1Y,2008 Financial Crisis
2009-03-31,124.0,-3.0758739,LSTM1Y,2008 Financial Crisis
2009-04-01,125.0,-1.6227257,LSTM1Y,2008 Financial Crisis
2009-04-02,126.0,-5.742238,LSTM1Y,2008 Financial Crisis
2009-04-03,127.0,0.61063147,LSTM1Y,2008 Financial Crisis
2009-04-06,128.0,1.1076894,LSTM1Y,2008 Financial Crisis
2009-04-07,129.0,0.28737018,LSTM1Y,2008 Financial Crisis
2009-04-08,130.0,-1.415998,LSTM1Y,2008 Financial Crisis
2009-04-09,131.0,-3.0142145,LSTM1Y,2008 Financial Crisis
2009-04-14,132.0,-1.40934,LSTM1Y,2008 Financial Crisis
2009-04-15,133.0,0.7583613,LSTM1Y,2008 Financial Crisis
2009-04-16,134.0,-1.7507033,LSTM1Y,2008 Financial Crisis
2009-04-17,135.0,-1.4604554,LSTM1Y,2008 Financial Crisis
2009-04-20,136.0,4.8720956,LSTM1Y,2008 Financial Crisis
2009-04-21,137.0,0.49908957,LSTM1Y,2008 Financial Crisis
2009-04-22,138.0,-1.6918576,LSTM1Y,2008 Financial Crisis
2009-04-23,139.0,1.533883,LSTM1Y,2008 Financial Crisis
2009-09-25,-140.0,0.20534323,MLP1Y,Sovereign Debt Crisis
2009-09-28,-139.0,-1.7302992,MLP1Y,Sovereign Debt Crisis
2009-09-29,-138.0,0.77590364,MLP1Y,Sovereign Debt Crisis
2009-09-30,-137.0,0.9040928,MLP1Y,Sovereign Debt Crisis
2009-10-01,-136.0,2.404644,MLP1Y,Sovereign Debt Crisis
2009-10-02,-135.0,2.31051,MLP1Y,Sovereign Debt Crisis
2009-10-05,-134.0,-0.8544996,MLP1Y,Sovereign Debt Crisis
2009-10-06,-133.0,-2.1814778,MLP1Y,Sovereign Debt Crisis
2009-10-07,-132.0,0.9731405,MLP1Y,Sovereign Debt Crisis
2009-10-08,-131.0,-0.69097334,MLP1Y,Sovereign Debt Crisis
2009-10-09,-130.0,-0.52927524,MLP1Y,Sovereign Debt Crisis
2009-10-12,-129.0,-0.99124855,MLP1Y,Sovereign Debt Crisis
2009-10-13,-128.0,1.1344379,MLP1Y,Sovereign Debt Crisis
2009-10-14,-127.0,-2.7383413,MLP1Y,Sovereign Debt Crisis
2009-10-15,-126.0,-0.3145751,MLP1Y,Sovereign Debt Crisis
2009-10-16,-125.0,1.8822408,MLP1Y,Sovereign Debt Crisis
2009-10-19,-124.0,-2.051304,MLP1Y,Sovereign Debt Crisis
2009-10-20,-123.0,0.7588,MLP1Y,Sovereign Debt Crisis
2009-10-21,-122.0,-0.35965556,MLP1Y,Sovereign Debt Crisis
2009-10-22,-121.0,1.3519901,MLP1Y,Sovereign Debt Crisis
2009-10-23,-120.0,0.70223135,MLP1Y,Sovereign Debt Crisis
2009-10-26,-119.0,2.1690001,MLP1Y,Sovereign Debt Crisis
2009-10-27,-118.0,0.35064024,MLP1Y,Sovereign Debt Crisis
2009-10-28,-117.0,1.9032477,MLP1Y,Sovereign Debt Crisis
2009-10-29,-116.0,-1.9232162,MLP1Y,Sovereign Debt Crisis
2009-10-30,-115.0,2.5985434,MLP1Y,Sovereign Debt Crisis
2009-11-02,-114.0,-0.4433465,MLP1Y,Sovereign Debt Crisis
2009-11-03,-113.0,1.668605,MLP1Y,Sovereign Debt Crisis
2009-11-04,-112.0,-2.1824594,MLP1Y,Sovereign Debt Crisis
2009-11-05,-111.0,-1.465615,MLP1Y,Sovereign Debt Crisis
2009-11-06,-110.0,0.21018638,MLP1Y,Sovereign Debt Crisis
2009-11-09,-109.0,-2.8844128,MLP1Y,Sovereign Debt Crisis
2009-11-10,-108.0,0.90092707,MLP1Y,Sovereign Debt Crisis
2009-11-11,-107.0,-0.45697358,MLP1Y,Sovereign Debt Crisis
2009-11-12,-106.0,-0.11977646,MLP1Y,Sovereign Debt Crisis
2009-11-13,-105.0,-0.52003574,MLP1Y,Sovereign Debt Crisis
2009-11-16,-104.0,-1.6140127,MLP1Y,Sovereign Debt Crisis
2009-11-17,-103.0,0.70151377,MLP1Y,Sovereign Debt Crisis
2009-11-18,-102.0,-0.21230392,MLP1Y,Sovereign Debt Crisis
2009-11-19,-101.0,1.8399584,MLP1Y,Sovereign Debt Crisis
2009-11-20,-100.0,1.5838776,MLP1Y,Sovereign Debt Crisis
2009-11-23,-99.0,-1.2227386,MLP1Y,Sovereign Debt Crisis
2009-11-24,-98.0,1.2053782,MLP1Y,Sovereign Debt Crisis
2009-11-25,-97.0,-0.85822195,MLP1Y,Sovereign Debt Crisis
2009-11-26,-96.0,3.7121048,MLP1Y,Sovereign Debt Crisis
2009-11-27,-95.0,-0.72915864,MLP1Y,Sovereign Debt Crisis
2009-11-30,-94.0,1.8849063,MLP1Y,Sovereign Debt Crisis
2009-12-01,-93.0,-2.5737603,MLP1Y,Sovereign Debt Crisis
2009-12-02,-92.0,-0.4328185,MLP1Y,Sovereign Debt Crisis
2009-12-03,-91.0,0.24493654,MLP1Y,Sovereign Debt Crisis
2009-12-04,-90.0,-0.9239137,MLP1Y,Sovereign Debt Crisis
2009-12-07,-89.0,0.5050731,MLP1Y,Sovereign Debt Crisis
2009-12-08,-88.0,1.5321031,MLP1Y,Sovereign Debt Crisis
2009-12-09,-87.0,1.7107271,MLP1Y,Sovereign Debt Crisis
2009-12-10,-86.0,-0.5642763,MLP1Y,Sovereign Debt Crisis
2009-12-11,-85.0,-0.51240504,MLP1Y,Sovereign Debt Crisis
2009-12-14,-84.0,-0.514081,MLP1Y,Sovereign Debt Crisis
2009-12-15,-83.0,-0.16973764,MLP1Y,Sovereign Debt Crisis
2009-12-16,-82.0,-1.4570992,MLP1Y,Sovereign Debt Crisis
2009-12-17,-81.0,1.7828515,MLP1Y,Sovereign Debt Crisis
2009-12-18,-80.0,0.9639554,MLP1Y,Sovereign Debt Crisis
2009-12-21,-79.0,-1.4907132,MLP1Y,Sovereign Debt Crisis
2009-12-22,-78.0,-0.1954531,MLP1Y,Sovereign Debt Crisis
2009-12-23,-77.0,-0.58235323,MLP1Y,Sovereign Debt Crisis
2009-12-24,-76.0,-0.105410315,MLP1Y,Sovereign Debt Crisis
2009-12-28,-75.0,-0.6272093,MLP1Y,Sovereign Debt Crisis
2009-12-29,-74.0,-0.5205395,MLP1Y,Sovereign Debt Crisis
2009-12-30,-73.0,1.402781,MLP1Y,Sovereign Debt Crisis
2009-12-31,-72.0,-0.15414293,MLP1Y,Sovereign Debt Crisis
2010-01-04,-71.0,-1.6955376,MLP1Y,Sovereign Debt Crisis
2010-01-05,-70.0,0.1452533,MLP1Y,Sovereign Debt Crisis
2010-01-06,-69.0,-0.1898318,MLP1Y,Sovereign Debt Crisis
2010-01-07,-68.0,0.112731755,MLP1Y,Sovereign Debt Crisis
2010-01-08,-67.0,-0.17999862,MLP1Y,Sovereign Debt Crisis
2010-01-11,-66.0,0.2820989,MLP1Y,Sovereign Debt Crisis
2010-01-12,-65.0,1.7836599,MLP1Y,Sovereign Debt Crisis
2010-01-13,-64.0,0.08351654,MLP1Y,Sovereign Debt Crisis
2010-01-14,-63.0,-0.26875627,MLP1Y,Sovereign Debt Crisis
2010-01-15,-62.0,1.7405849,MLP1Y,Sovereign Debt Crisis
2010-01-18,-61.0,0.20732856,MLP1Y,Sovereign Debt Crisis
2010-01-19,-60.0,-0.7195226,MLP1Y,Sovereign Debt Crisis
2010-01-20,-59.0,2.3876088,MLP1Y,Sovereign Debt Crisis
2010-01-21,-58.0,2.226964,MLP1Y,Sovereign Debt Crisis
2010-01-22,-57.0,0.86651677,MLP1Y,Sovereign Debt Crisis
2010-01-25,-56.0,1.191405,MLP1Y,Sovereign Debt Crisis
2010-01-26,-55.0,-0.22828948,MLP1Y,Sovereign Debt Crisis
2010-01-27,-54.0,1.3109446,MLP1Y,Sovereign Debt Crisis
2010-01-28,-53.0,1.8102148,MLP1Y,Sovereign Debt Crisis
2010-01-29,-52.0,-0.84671813,MLP1Y,Sovereign Debt Crisis
2010-02-01,-51.0,0.1693052,MLP1Y,Sovereign Debt Crisis
2010-02-02,-50.0,-0.86220443,MLP1Y,Sovereign Debt Crisis
2010-02-03,-49.0,0.8471583,MLP1Y,Sovereign Debt Crisis
2010-02-04,-48.0,3.5513208,MLP1Y,Sovereign Debt Crisis
2010-02-05,-47.0,2.0788746,MLP1Y,Sovereign Debt Crisis
2010-02-08,-46.0,-1.82202,MLP1Y,Sovereign Debt Crisis
2010-02-09,-45.0,-0.6601846,MLP1Y,Sovereign Debt Crisis
2010-02-10,-44.0,-2.5776231,MLP1Y,Sovereign Debt Crisis
2010-02-11,-43.0,0.019974709,MLP1Y,Sovereign Debt Crisis
2010-02-12,-42.0,0.701232,MLP1Y,Sovereign Debt Crisis
2010-02-15,-41.0,-0.64699745,MLP1Y,Sovereign Debt Crisis
2010-02-16,-40.0,-1.495402,MLP1Y,Sovereign Debt Crisis
2010-02-17,-39.0,-1.7124815,MLP1Y,Sovereign Debt Crisis
2010-02-18,-38.0,-0.48560226,MLP1Y,Sovereign Debt Crisis
2010-02-19,-37.0,-0.26895028,MLP1Y,Sovereign Debt Crisis
2010-02-22,-36.0,0.73492706,MLP1Y,Sovereign Debt Crisis
2010-02-23,-35.0,2.1565604,MLP1Y,Sovereign Debt Crisis
2010-02-24,-34.0,0.18130368,MLP1Y,Sovereign Debt Crisis
2010-02-25,-33.0,1.8253703,MLP1Y,Sovereign Debt Crisis
2010-02-26,-32.0,-2.7149854,MLP1Y,Sovereign Debt Crisis
2010-03-01,-31.0,-1.8531522,MLP1Y,Sovereign Debt Crisis
2010-03-02,-30.0,-0.5451069,MLP1Y,Sovereign Debt Crisis
2010-03-03,-29.0,-1.4053899,MLP1Y,Sovereign Debt Crisis
2010-03-04,-28.0,1.5067981,MLP1Y,Sovereign Debt Crisis
2010-03-05,-27.0,-1.8761764,MLP1Y,Sovereign Debt Crisis
2010-03-08,-26.0,0.5919776,MLP1Y,Sovereign Debt Crisis
2010-03-09,-25.0,0.35362914,MLP1Y,Sovereign Debt Crisis
2010-03-10,-24.0,-0.45771092,MLP1Y,Sovereign Debt Crisis
2010-03-11,-23.0,0.9907488,MLP1Y,Sovereign Debt Crisis
2010-03-12,-22.0,-0.086747,MLP1Y,Sovereign Debt Crisis
2010-03-15,-21.0,1.8580337,MLP1Y,Sovereign Debt Crisis
2010-03-16,-20.0,-1.1229153,MLP1Y,Sovereign Debt Crisis
2010-03-17,-19.0,-0.6322394,MLP1Y,Sovereign Debt Crisis
2010-03-18,-18.0,1.462785,MLP1Y,Sovereign Debt Crisis
2010-03-19,-17.0,0.75737226,MLP1Y,Sovereign Debt Crisis
2010-03-22,-16.0,-0.39867488,MLP1Y,Sovereign Debt Crisis
2010-03-23,-15.0,-0.33623636,MLP1Y,Sovereign Debt Crisis
2010-03-24,-14.0,0.6942173,MLP1Y,Sovereign Debt Crisis
2010-03-25,-13.0,-1.919262,MLP1Y,Sovereign Debt Crisis
2010-03-26,-12.0,0.054476768,MLP1Y,Sovereign Debt Crisis
2010-03-29,-11.0,0.12915847,MLP1Y,Sovereign Debt Crisis
2010-03-30,-10.0,0.8986268,MLP1Y,Sovereign Debt Crisis
2010-03-31,-9.0,0.33669907,MLP1Y,Sovereign Debt Crisis
2010-04-01,-8.0,-1.2417991,MLP1Y,Sovereign Debt Crisis
2010-04-06,-7.0,0.09678766,MLP1Y,Sovereign Debt Crisis
2010-04-07,-6.0,1.0669196,MLP1Y,Sovereign Debt Crisis
2010-04-08,-5.0,1.8847669,MLP1Y,Sovereign Debt Crisis
2010-04-09,-4.0,-1.502574,MLP1Y,Sovereign Debt Crisis
2010-04-12,-3.0,0.21113315,MLP1Y,Sovereign Debt Crisis
2010-04-13,-2.0,0.33414197,MLP1Y,Sovereign Debt Crisis
2010-04-14,-1.0,-0.7613565,MLP1Y,Sovereign Debt Crisis
2010-04-15,0.0,-1.6877646,MLP1Y,Sovereign Debt Crisis
2010-04-16,1.0,3.4964986,MLP1Y,Sovereign Debt Crisis
2010-04-19,2.0,1.0287697,MLP1Y,Sovereign Debt Crisis
2010-04-20,3.0,-2.0226982,MLP1Y,Sovereign Debt Crisis
2010-04-21,4.0,1.6449108,MLP1Y,Sovereign Debt Crisis
2010-04-22,5.0,1.5793259,MLP1Y,Sovereign Debt Crisis
2010-04-23,6.0,-0.5241377,MLP1Y,Sovereign Debt Crisis
2010-04-26,7.0,-0.7313084,MLP1Y,Sovereign Debt Crisis
2010-04-27,8.0,3.417632,MLP1Y,Sovereign Debt Crisis
2010-04-28,9.0,1.5676041,MLP1Y,Sovereign Debt Crisis
2010-04-29,10.0,-1.0716064,MLP1Y,Sovereign Debt Crisis
2010-04-30,11.0,0.27008876,MLP1Y,Sovereign Debt Crisis
2010-05-03,12.0,0.29003498,MLP1Y,Sovereign Debt Crisis
2010-05-04,13.0,3.4042563,MLP1Y,Sovereign Debt Crisis
2010-05-05,14.0,0.42666435,MLP1Y,Sovereign Debt Crisis
2010-05-06,15.0,2.226326,MLP1Y,Sovereign Debt Crisis
2010-05-07,16.0,4.797313,MLP1Y,Sovereign Debt Crisis
2010-05-10,17.0,-10.99036,MLP1Y,Sovereign Debt Crisis
2010-05-11,18.0,2.138789,MLP1Y,Sovereign Debt Crisis
2010-05-12,19.0,-1.4329653,MLP1Y,Sovereign Debt Crisis
2010-05-13,20.0,-1.0825752,MLP1Y,Sovereign Debt Crisis
2010-05-14,21.0,4.0806413,MLP1Y,Sovereign Debt Crisis
2010-05-17,22.0,1.3650467,MLP1Y,Sovereign Debt Crisis
2010-05-18,23.0,-2.472646,MLP1Y,Sovereign Debt Crisis
2010-05-19,24.0,2.5458965,MLP1Y,Sovereign Debt Crisis
2010-05-20,25.0,1.997553,MLP1Y,Sovereign Debt Crisis
2010-05-21,26.0,-0.11857672,MLP1Y,Sovereign Debt Crisis
2010-05-24,27.0,-0.6984617,MLP1Y,Sovereign Debt Crisis
2010-05-25,28.0,1.3078574,MLP1Y,Sovereign Debt Crisis
2010-05-26,29.0,-2.0456498,MLP1Y,Sovereign Debt Crisis
2010-05-27,30.0,-3.8936443,MLP1Y,Sovereign Debt Crisis
2010-05-28,31.0,-0.8035505,MLP1Y,Sovereign Debt Crisis
2010-05-31,32.0,1.274493,MLP1Y,Sovereign Debt Crisis
2010-06-01,33.0,-0.66068196,MLP1Y,Sovereign Debt Crisis
2010-06-02,34.0,-1.23851,MLP1Y,Sovereign Debt Crisis
2010-06-03,35.0,-2.339829,MLP1Y,Sovereign Debt Crisis
2010-06-04,36.0,2.3428886,MLP1Y,Sovereign Debt Crisis
2010-06-07,37.0,-0.25449795,MLP1Y,Sovereign Debt Crisis
2010-06-08,38.0,-0.008730352,MLP1Y,Sovereign Debt Crisis
2010-06-09,39.0,-2.8156054,MLP1Y,Sovereign Debt Crisis
2010-06-10,40.0,-1.3155217,MLP1Y,Sovereign Debt Crisis
2010-06-11,41.0,-2.1825852,MLP1Y,Sovereign Debt Crisis
2010-06-14,42.0,-2.1673496,MLP1Y,Sovereign Debt Crisis
2010-06-15,43.0,-1.3182689,MLP1Y,Sovereign Debt Crisis
2010-06-16,44.0,0.5668533,MLP1Y,Sovereign Debt Crisis
2010-06-17,45.0,-0.11561853,MLP1Y,Sovereign Debt Crisis
2010-06-18,46.0,-0.10925257,MLP1Y,Sovereign Debt Crisis
2010-06-21,47.0,-0.3328908,MLP1Y,Sovereign Debt Crisis
2010-06-22,48.0,1.7807094,MLP1Y,Sovereign Debt Crisis
2010-06-23,49.0,2.1654973,MLP1Y,Sovereign Debt Crisis
2010-06-24,50.0,1.3808993,MLP1Y,Sovereign Debt Crisis
2010-06-25,51.0,0.17316294,MLP1Y,Sovereign Debt Crisis
2010-06-28,52.0,-1.754284,MLP1Y,Sovereign Debt Crisis
2010-06-29,53.0,2.903348,MLP1Y,Sovereign Debt Crisis
2010-06-30,54.0,-1.4615237,MLP1Y,Sovereign Debt Crisis
2010-07-01,55.0,2.778785,MLP1Y,Sovereign Debt Crisis
2010-07-02,56.0,0.43271858,MLP1Y,Sovereign Debt Crisis
